Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
WaterLoo steelBridge_R44_07_25_2019_15_22_45,WaterLooSteelBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 03:22:47.725 PM,C:\STS_UserData\Data\July_2019\25\WaterLoo steelBridge_R44_07_25_2019_15_22_45.tdms,C:\STS_UserData\Data,WaterLoo,WaterLoo steelBridge,1:14:48.841 PM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 15:22:45.829,41,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 15:22:45.829,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,1013,,,,0,,,,,,,,,,,
B5408_18A,DT_DOUBLE,ue,1013,-0.855133,21.956482,,0,{NULL},106520,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-387.96521,Not RatioMetric,B5408_18A,Strain,
B7057_18A,DT_DOUBLE,ue,1013,-1.932625,9.487114,,0,{NULL},102960,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-87.928955,Not RatioMetric,B7057_18A,Strain,
B6181_18A,DT_DOUBLE,ue,1013,-2.040405,2.907806,,0,{NULL},112800,0,ExcitationOn,64,"IW4-0627,0,CHAN-3",-164.27504,Not RatioMetric,B6181_18A,Strain,
B5397_18A,DT_DOUBLE,ue,1013,-0.819275,6.004425,,0,{NULL},104080,0,ExcitationOn,64,"IW4-0627,0,CHAN-4",-221.363235,Not RatioMetric,B5397_18A,Strain,
B7036_18A,DT_DOUBLE,ue,1013,-3.65522,68.237831,,0,{NULL},101400,0,ExcitationOn,64,"P-0448,0,CHAN-1",29.069473,Not RatioMetric,B7036_18A,Strain,
B7048_18A,DT_DOUBLE,ue,1013,-1.589355,104.349609,,0,{NULL},103240,0,ExcitationOn,64,"P-0448,0,CHAN-2",451.552307,Not RatioMetric,B7048_18A,Strain,
B4546_18A,DT_DOUBLE,ue,1013,-3.016602,62.245483,,0,{NULL},105460,0,ExcitationOn,64,"P-0448,0,CHAN-3",605.616516,Not RatioMetric,B4546_18A,Strain,
B7040_18A,DT_DOUBLE,ue,1013,-1.740067,66.693481,,0,{NULL},102680,0,ExcitationOn,64,"P-0448,0,CHAN-4",-81.875557,Not RatioMetric,B7040_18A,Strain,
B7050_18A,DT_DOUBLE,ue,1013,-1.521355,84.295464,,0,{NULL},101920,0,ExcitationOn,64,"IW4-0629,0,CHAN-1",-69.637566,Not RatioMetric,B7050_18A,Strain,
B7052_18A,DT_DOUBLE,ue,1013,-2.561289,44.749702,,0,{NULL},102020,0,ExcitationOn,64,"IW4-0629,0,CHAN-2",20.404455,Not RatioMetric,B7052_18A,Strain,
B7038_18A,DT_DOUBLE,ue,1013,-3.700592,43.118484,,0,{NULL},104360,0,ExcitationOn,64,"IW4-0629,0,CHAN-3",104.403732,Not RatioMetric,B7038_18A,Strain,
B7049_18A,DT_DOUBLE,ue,1013,-1.176344,52.444939,,0,{NULL},103680,0,ExcitationOn,64,"IW4-0629,0,CHAN-4",6.06116,Not RatioMetric,B7049_18A,Strain,
B7033_18A,DT_DOUBLE,ue,1013,-5.802246,56.092697,,0,{NULL},104120,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-284.522705,Not RatioMetric,B7033_18A,Strain,
B7034_18A,DT_DOUBLE,ue,1013,-3.25708,7.617126,,0,{NULL},101660,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",-597.880432,Not RatioMetric,B7034_18A,Strain,
B7053_18A,DT_DOUBLE,ue,1013,-1.599884,96.317398,,0,{NULL},102120,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-189.584335,Not RatioMetric,B7053_18A,Strain,
B7041_18A,DT_DOUBLE,ue,1013,-2.675232,57.764252,,0,{NULL},101380,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",-400.8862,Not RatioMetric,B7041_18A,Strain,
A2149,DT_DOUBLE,g,1013,-0.004069,0.004173,,0,{NULL},2.5188,0,ExcitationOn,1,"IW4-0626,0,CHAN-1",-0.008672,Not RatioMetric,A2149,Accelerometer,
