Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
PonkaConcreteBridge_R28_07_25_2019_10_54_57,PonkaConcretBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 10:54:58.982 AM,C:\STS_UserData\Data\July_2019\25\PonkaConcreteBridge_R28_07_25_2019_10_54_57.tdms,C:\STS_UserData\Data,Ponak Omaha,PonkaConcreteBridge,9:43:14.942 AM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 10:54:57.280,33,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 10:54:57.280,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,1069,,,,0,,,,,,,,,,,
B7030_18A,DT_DOUBLE,ue,1069,-0.509781,11.083961,,0,{NULL},103720,0,ExcitationOn,64,"P-0463,0,CHAN-1",-132.996475,Not RatioMetric,B7030_18A,Strain,
B4520_18A,DT_DOUBLE,ue,1069,-0.161011,4.637817,,0,{NULL},107760,0,ExcitationOn,64,"P-0463,0,CHAN-2",-581.062439,Not RatioMetric,B4520_18A,Strain,
B7037_18A,DT_DOUBLE,ue,1069,-0.070749,3.126805,,0,{NULL},103460,0,ExcitationOn,64,"P-0463,0,CHAN-3",4.082405,Not RatioMetric,B7037_18A,Strain,
P-0463-0-CHAN-4,DT_DOUBLE,none,1069,-0.002562,-0.002506,,0,{NULL},1,0,ExcitationOn,1,"P-0463,0,CHAN-4",0,Not RatioMetric,P-0463-0-CHAN-4,Unknown,
B7060_18A,DT_DOUBLE,ue,1069,-1.731689,17.66925,,0,{NULL},103720,0,ExcitationOn,64,"P-0448,0,CHAN-1",-469.249817,Not RatioMetric,B7060_18A,Strain,
B4524_18A,DT_DOUBLE,ue,1069,-0.301331,8.127136,,0,{NULL},108120,0,ExcitationOn,64,"P-0448,0,CHAN-2",-398.380219,Not RatioMetric,B4524_18A,Strain,
B5410_18A,DT_DOUBLE,ue,1069,-0.421661,15.493851,,0,{NULL},106080,0,ExcitationOn,64,"P-0448,0,CHAN-3",125.282623,Not RatioMetric,B5410_18A,Strain,
B4531_18A,DT_DOUBLE,ue,1069,-0.878357,17.245605,,0,{NULL},108920,0,ExcitationOn,64,"P-0448,0,CHAN-4",-613.358398,Not RatioMetric,B4531_18A,Strain,
B7039_18A,DT_DOUBLE,ue,1069,0.018158,9.372192,,0,{NULL},102620,0,ExcitationOn,64,"IW4-0626,0,CHAN-1",-207.832092,Not RatioMetric,B7039_18A,Strain,
B7056_18A,DT_DOUBLE,ue,1069,-0.123795,9.568298,,0,{NULL},102920,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",-148.881836,Not RatioMetric,B7056_18A,Strain,
B5406_18A,DT_DOUBLE,ue,1069,-0.143715,11.774857,,0,{NULL},106560,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-103.398605,Not RatioMetric,B5406_18A,Strain,
B5395_18A,DT_DOUBLE,ue,1069,-0.159927,12.724247,,0,{NULL},108400,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-55.403225,Not RatioMetric,B5395_18A,Strain,
B6192_18A,DT_DOUBLE,ue,1069,-6.818405,0.170868,,0,{NULL},104960,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-215.595612,Not RatioMetric,B6192_18A,Strain,
B6190_18A,DT_DOUBLE,ue,1069,-0.297874,21.60685,,0,{NULL},114400,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",49.070602,Not RatioMetric,B6190_18A,Strain,
B7035_18A,DT_DOUBLE,ue,1069,-0.106888,9.466156,,0,{NULL},102560,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-107.921478,Not RatioMetric,B7035_18A,Strain,
B7059_18A,DT_DOUBLE,ue,1069,-0.265541,18.31282,,0,{NULL},104280,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",103.60862,Not RatioMetric,B7059_18A,Strain,
B7046_18A,DT_DOUBLE,ue,1069,-0.981789,11.396481,,0,{NULL},102880,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",33.207844,Not RatioMetric,B7046_18A,Strain,
B7032_18A,DT_DOUBLE,ue,1069,-0.185177,10.872729,,0,{NULL},100720,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-22.805569,Not RatioMetric,B7032_18A,Strain,
