Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
WaterLoo steelBridge_R17_07_25_2019_14_44_44,WaterLooSteelBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 02:44:45.979 PM,C:\STS_UserData\Data\July_2019\25\WaterLoo steelBridge_R17_07_25_2019_14_44_44.tdms,C:\STS_UserData\Data,WaterLoo,WaterLoo steelBridge,1:14:48.841 PM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 14:44:44.110,41,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 14:44:44.110,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,2629,,,,0,,,,,,,,,,,
B5408_18A,DT_DOUBLE,ue,2629,-1.693268,110.817291,,0,{NULL},106520,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-385.836975,Not RatioMetric,B5408_18A,Strain,
B7057_18A,DT_DOUBLE,ue,2629,-1.729172,152.671524,,0,{NULL},102960,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-85.801498,Not RatioMetric,B7057_18A,Strain,
B6181_18A,DT_DOUBLE,ue,2629,-7.865341,61.430984,,0,{NULL},112800,0,ExcitationOn,64,"IW4-0627,0,CHAN-3",-163.374298,Not RatioMetric,B6181_18A,Strain,
B5397_18A,DT_DOUBLE,ue,2629,-4.645065,69.421921,,0,{NULL},104080,0,ExcitationOn,64,"IW4-0627,0,CHAN-4",-217.526382,Not RatioMetric,B5397_18A,Strain,
B7036_18A,DT_DOUBLE,ue,2629,-2.991692,26.898062,,0,{NULL},101400,0,ExcitationOn,64,"P-0448,0,CHAN-1",31.292974,Not RatioMetric,B7036_18A,Strain,
B7048_18A,DT_DOUBLE,ue,2629,-1.135132,50.241425,,0,{NULL},103240,0,ExcitationOn,64,"P-0448,0,CHAN-2",453.957153,Not RatioMetric,B7048_18A,Strain,
B4546_18A,DT_DOUBLE,ue,2629,-0.709167,17.554504,,0,{NULL},105460,0,ExcitationOn,64,"P-0448,0,CHAN-3",605.377563,Not RatioMetric,B4546_18A,Strain,
B7040_18A,DT_DOUBLE,ue,2629,-1.496758,26.221657,,0,{NULL},102680,0,ExcitationOn,64,"P-0448,0,CHAN-4",-80.597984,Not RatioMetric,B7040_18A,Strain,
B7050_18A,DT_DOUBLE,ue,2629,-1.896713,109.833237,,0,{NULL},101920,0,ExcitationOn,64,"IW4-0629,0,CHAN-1",-67.41539,Not RatioMetric,B7050_18A,Strain,
B7052_18A,DT_DOUBLE,ue,2629,-0.771927,58.897507,,0,{NULL},102020,0,ExcitationOn,64,"IW4-0629,0,CHAN-2",19.7043,Not RatioMetric,B7052_18A,Strain,
B7038_18A,DT_DOUBLE,ue,2629,-5.432747,53.647537,,0,{NULL},104360,0,ExcitationOn,64,"IW4-0629,0,CHAN-3",106.98407,Not RatioMetric,B7038_18A,Strain,
B7049_18A,DT_DOUBLE,ue,2629,-1.876081,119.365524,,0,{NULL},103680,0,ExcitationOn,64,"IW4-0629,0,CHAN-4",8.201794,Not RatioMetric,B7049_18A,Strain,
B7033_18A,DT_DOUBLE,ue,2629,-1.341797,4.846832,,0,{NULL},104120,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-281.398499,Not RatioMetric,B7033_18A,Strain,
B7034_18A,DT_DOUBLE,ue,2629,-0.597351,0.31665,,0,{NULL},101660,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",-596.294922,Not RatioMetric,B7034_18A,Strain,
B7053_18A,DT_DOUBLE,ue,2629,-0.663712,6.273254,,0,{NULL},102120,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-186.912277,Not RatioMetric,B7053_18A,Strain,
B7041_18A,DT_DOUBLE,ue,2629,-0.499481,3.998322,,0,{NULL},101380,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",-399.211823,Not RatioMetric,B7041_18A,Strain,
A2149,DT_DOUBLE,g,2629,-0.001667,0.001517,,0,{NULL},2.5188,0,ExcitationOn,1,"IW4-0626,0,CHAN-1",-0.008453,Not RatioMetric,A2149,Accelerometer,
B7044_18A,DT_DOUBLE,ue,2629,-2.870209,61.594757,,0,{NULL},103120,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",314.837128,Not RatioMetric,B7044_18A,Strain,
B7058_18A,DT_DOUBLE,ue,2629,-1.710632,115.753693,,0,{NULL},103240,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-309.890747,Not RatioMetric,B7058_18A,Strain,
B7047_18A,DT_DOUBLE,ue,2629,-3.028656,69.630966,,0,{NULL},103120,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-126.436127,Not RatioMetric,B7047_18A,Strain,
B4541_18A,DT_DOUBLE,ue,2629,-1.884583,13.469116,,0,{NULL},108040,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",518.659119,Not RatioMetric,B4541_18A,Strain,
B4526_18A,DT_DOUBLE,ue,2629,-2.011475,7.073975,,0,{NULL},104860,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-1597.623779,Not RatioMetric,B4526_18A,Strain,
B7061_18A,DT_DOUBLE,ue,2629,-1.030586,18.392654,,0,{NULL},103540,0,ExcitationOn,64,"IW4-0625,0,CHAN-3",-118.969742,Not RatioMetric,B7061_18A,Strain,
B6876_18B,DT_DOUBLE,ue,2629,-1.720871,2.849045,,0,{NULL},104100,0,ExcitationOn,64,"IW4-0625,0,CHAN-4",-248.572281,Not RatioMetric,B6876_18B,Strain,
IW4-0624-0-CHAN-1,DT_DOUBLE,none,2629,-0.001382,-0.001329,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-1",0,Not RatioMetric,IW4-0624-0-CHAN-1,Unknown,
IW4-0624-0-CHAN-2,DT_DOUBLE,none,2629,-0.000978,-0.000928,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-2",0,Not RatioMetric,IW4-0624-0-CHAN-2,Unknown,
B5411_18A,DT_DOUBLE,ue,2629,-3.189911,5.780624,,0,{NULL},107080,0,ExcitationOn,64,"IW4-0624,0,CHAN-3",171.529343,Not RatioMetric,B5411_18A,Strain,
IW4-0624-0-CHAN-4,DT_DOUBLE,none,2629,-0.000883,-0.000829,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-4",0,Not RatioMetric,IW4-0624-0-CHAN-4,Unknown,
B7045_18A,DT_DOUBLE,ue,2629,-1.543015,79.056313,,0,{NULL},104640,0,ExcitationOn,64,"IW4-0634,0,CHAN-1",-146.500519,Not RatioMetric,B7045_18A,Strain,
B7051_18A,DT_DOUBLE,ue,2629,-2.330933,46.831085,,0,{NULL},101580,0,ExcitationOn,64,"IW4-0634,0,CHAN-2",188.889008,Not RatioMetric,B7051_18A,Strain,
B7043_18A,DT_DOUBLE,ue,2629,-3.196838,45.764282,,0,{NULL},102500,0,ExcitationOn,64,"IW4-0634,0,CHAN-3",-517.680603,Not RatioMetric,B7043_18A,Strain,
B7054_18A,DT_DOUBLE,ue,2629,-0.802643,30.619602,,0,{NULL},103200,0,ExcitationOn,64,"IW4-0634,0,CHAN-4",-85.433144,Not RatioMetric,B7054_18A,Strain,
B5398_18A,DT_DOUBLE,ue,2629,-3.390106,68.047058,,0,{NULL},106200,0,ExcitationOn,64,"IW4-0636,0,CHAN-1",-375.182251,Not RatioMetric,B5398_18A,Strain,
B4535_18A,DT_DOUBLE,ue,2629,-2.363525,67.866302,,0,{NULL},108060,0,ExcitationOn,64,"IW4-0636,0,CHAN-2",-403.079041,Not RatioMetric,B4535_18A,Strain,
A2148,DT_DOUBLE,g,2629,-0.002893,0.002575,,0,{NULL},2.5252,0,ExcitationOn,1,"IW4-0636,0,CHAN-3",-0.026855,Not RatioMetric,A2148,Accelerometer,
