Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
PonkaConcreteBridge_R9_07_25_2019_10_26_07,PonkaConcretBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 10:26:09.494 AM,C:\STS_UserData\Data\July_2019\25\PonkaConcreteBridge_R9_07_25_2019_10_26_07.tdms,C:\STS_UserData\Data,Ponak Omaha,PonkaConcreteBridge,9:43:14.942 AM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 10:26:07.656,33,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 10:26:07.656,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,2625,,,,0,,,,,,,,,,,
B7030_18A,DT_DOUBLE,ue,2625,-0.875504,13.378983,,0,{NULL},103720,0,ExcitationOn,64,"P-0463,0,CHAN-1",-133.075439,Not RatioMetric,B7030_18A,Strain,
B4520_18A,DT_DOUBLE,ue,2625,-0.303406,16.572266,,0,{NULL},107760,0,ExcitationOn,64,"P-0463,0,CHAN-2",-581.249573,Not RatioMetric,B4520_18A,Strain,
B7037_18A,DT_DOUBLE,ue,2625,-0.476898,14.738458,,0,{NULL},103460,0,ExcitationOn,64,"P-0463,0,CHAN-3",3.984645,Not RatioMetric,B7037_18A,Strain,
P-0463-0-CHAN-4,DT_DOUBLE,none,2625,-0.002571,-0.002508,,0,{NULL},1,0,ExcitationOn,1,"P-0463,0,CHAN-4",0,Not RatioMetric,P-0463-0-CHAN-4,Unknown,
B7060_18A,DT_DOUBLE,ue,2625,-0.301331,4.391724,,0,{NULL},103720,0,ExcitationOn,64,"P-0448,0,CHAN-1",-469.873871,Not RatioMetric,B7060_18A,Strain,
B4524_18A,DT_DOUBLE,ue,2625,-0.346405,1.317322,,0,{NULL},108120,0,ExcitationOn,64,"P-0448,0,CHAN-2",-398.870148,Not RatioMetric,B4524_18A,Strain,
B5410_18A,DT_DOUBLE,ue,2625,-0.394028,2.792336,,0,{NULL},106080,0,ExcitationOn,64,"P-0448,0,CHAN-3",124.657471,Not RatioMetric,B5410_18A,Strain,
B4531_18A,DT_DOUBLE,ue,2625,-0.654724,5.72113,,0,{NULL},108920,0,ExcitationOn,64,"P-0448,0,CHAN-4",-613.444092,Not RatioMetric,B4531_18A,Strain,
B7039_18A,DT_DOUBLE,ue,2625,0.095245,21.097565,,0,{NULL},102620,0,ExcitationOn,64,"IW4-0626,0,CHAN-1",-386.787933,Not RatioMetric,B7039_18A,Strain,
B7056_18A,DT_DOUBLE,ue,2625,-0.7388,21.988831,,0,{NULL},102920,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",-143.793839,Not RatioMetric,B7056_18A,Strain,
B5406_18A,DT_DOUBLE,ue,2625,-0.548454,24.501419,,0,{NULL},106560,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-99.643494,Not RatioMetric,B5406_18A,Strain,
B5395_18A,DT_DOUBLE,ue,2625,-0.511707,22.963842,,0,{NULL},108400,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-51.393463,Not RatioMetric,B5395_18A,Strain,
B6192_18A,DT_DOUBLE,ue,2625,-4.210007,0.052673,,0,{NULL},104960,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-215.64093,Not RatioMetric,B6192_18A,Strain,
B6190_18A,DT_DOUBLE,ue,2625,-0.268761,14.479519,,0,{NULL},114400,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",52.333263,Not RatioMetric,B6190_18A,Strain,
B7035_18A,DT_DOUBLE,ue,2625,-1.711128,9.646591,,0,{NULL},102560,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-107.261002,Not RatioMetric,B7035_18A,Strain,
B7059_18A,DT_DOUBLE,ue,2625,-0.511955,22.369598,,0,{NULL},104280,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",106.205139,Not RatioMetric,B7059_18A,Strain,
