Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
PonkaConcreteBridge_R2_07_25_2019_09_59_44,PonkaConcretBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 09:59:45.911 AM,C:\STS_UserData\Data\July_2019\25\PonkaConcreteBridge_R2_07_25_2019_09_59_44.tdms,C:\STS_UserData\Data,Ponak Omaha,PonkaConcreteBridge,9:43:14.942 AM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 09:59:44.217,33,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 09:59:44.217,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,20409,,,,0,,,,,,,,,,,
B7030_18A,DT_DOUBLE,ue,20409,-0.298187,11.148163,,0,{NULL},103720,0,ExcitationOn,64,"P-0463,0,CHAN-1",-124.524437,Not RatioMetric,B7030_18A,Strain,
B4520_18A,DT_DOUBLE,ue,20409,-0.194702,4.564514,,1,{NULL},107760,0,ExcitationOn,64,"P-0463,0,CHAN-2",-572.205139,Not RatioMetric,B4520_18A,Strain,
B7037_18A,DT_DOUBLE,ue,20409,-0.130422,3.231424,,2,{NULL},103460,0,ExcitationOn,64,"P-0463,0,CHAN-3",12.79558,Not RatioMetric,B7037_18A,Strain,
P-0463-0-CHAN-4,DT_DOUBLE,none,20409,-0.002565,-0.00248,,3,{NULL},1,0,ExcitationOn,1,"P-0463,0,CHAN-4",0,Not RatioMetric,P-0463-0-CHAN-4,Unknown,
B7060_18A,DT_DOUBLE,ue,20409,-1.402313,21.175934,,4,{NULL},103720,0,ExcitationOn,64,"P-0448,0,CHAN-1",-461.338715,Not RatioMetric,B7060_18A,Strain,
B4524_18A,DT_DOUBLE,ue,20409,-0.382172,12.604645,,5,{NULL},108120,0,ExcitationOn,64,"P-0448,0,CHAN-2",-389.550415,Not RatioMetric,B4524_18A,Strain,
B5410_18A,DT_DOUBLE,ue,20409,-0.602386,18.451675,,6,{NULL},106080,0,ExcitationOn,64,"P-0448,0,CHAN-3",133.055038,Not RatioMetric,B5410_18A,Strain,
B4531_18A,DT_DOUBLE,ue,20409,-1.570374,20.014771,,7,{NULL},108920,0,ExcitationOn,64,"P-0448,0,CHAN-4",-605.02124,Not RatioMetric,B4531_18A,Strain,
B7039_18A,DT_DOUBLE,ue,20409,-0.352783,14.881165,,8,{NULL},102620,0,ExcitationOn,64,"IW4-0626,0,CHAN-1",-690.68335,Not RatioMetric,B7039_18A,Strain,
B7056_18A,DT_DOUBLE,ue,20409,-0.18103,9.989746,,9,{NULL},102920,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",-136.757416,Not RatioMetric,B7056_18A,Strain,
B5406_18A,DT_DOUBLE,ue,20409,-0.179024,12.237206,,10,{NULL},106560,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-93.148811,Not RatioMetric,B5406_18A,Strain,
B5395_18A,DT_DOUBLE,ue,20409,-0.187294,13.422331,,11,{NULL},108400,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-44.641178,Not RatioMetric,B5395_18A,Strain,
B6192_18A,DT_DOUBLE,ue,20409,-6.908508,0.108002,,0,{NULL},104960,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-210.525543,Not RatioMetric,B6192_18A,Strain,
B6190_18A,DT_DOUBLE,ue,20409,-0.228554,23.203434,,0,{NULL},114400,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",61.350155,Not RatioMetric,B6190_18A,Strain,
B7035_18A,DT_DOUBLE,ue,20409,-0.142761,7.792038,,0,{NULL},102560,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-102.24971,Not RatioMetric,B7035_18A,Strain,
B7059_18A,DT_DOUBLE,ue,20409,-0.199821,17.722176,,0,{NULL},104280,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",114.565773,Not RatioMetric,B7059_18A,Strain,
B7046_18A,DT_DOUBLE,ue,20409,-0.41415,12.632881,,16,{NULL},102880,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",39.054291,Not RatioMetric,B7046_18A,Strain,
B7032_18A,DT_DOUBLE,ue,20409,-0.277201,11.847031,,17,{NULL},100720,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-16.55098,Not RatioMetric,B7032_18A,Strain,
B5382_18A,DT_DOUBLE,ue,20409,-0.27771,7.099243,,18,{NULL},104320,0,ExcitationOn,64,"IW4-0625,0,CHAN-3",192.386551,Not RatioMetric,B5382_18A,Strain,
B6191_18A,DT_DOUBLE,ue,20409,-0.270991,12.334131,,19,{NULL},107720,0,ExcitationOn,64,"IW4-0625,0,CHAN-4",12.069559,Not RatioMetric,B6191_18A,Strain,
B6182_18A,DT_DOUBLE,ue,20409,-2.224714,1.546107,,0,{NULL},107160,0,ExcitationOn,64,"IW4-0634,0,CHAN-1",-16.806606,Not RatioMetric,B6182_18A,Strain,
B5401_18A,DT_DOUBLE,ue,20409,-0.169174,2.864868,,0,{NULL},105780,0,ExcitationOn,64,"IW4-0634,0,CHAN-2",145.80632,Not RatioMetric,B5401_18A,Strain,
B7062_18A,DT_DOUBLE,ue,20409,-0.080444,2.641846,,0,{NULL},105000,0,ExcitationOn,64,"IW4-0634,0,CHAN-3",-557.944946,Not RatioMetric,B7062_18A,Strain,
B7029_18A,DT_DOUBLE,ue,20409,-0.060951,1.400452,,0,{NULL},101400,0,ExcitationOn,64,"IW4-0634,0,CHAN-4",105.806206,Not RatioMetric,B7029_18A,Strain,
B7031_18A,DT_DOUBLE,ue,20409,-0.200195,23.714027,,24,{NULL},101760,0,ExcitationOn,64,"IW4-0636,0,CHAN-1",73.639351,Not RatioMetric,B7031_18A,Strain,
B5412_18A,DT_DOUBLE,ue,20409,-0.217926,22.716301,,25,{NULL},106300,0,ExcitationOn,64,"IW4-0636,0,CHAN-2",119.861946,Not RatioMetric,B5412_18A,Strain,
B7042_18A,DT_DOUBLE,ue,20409,-8.418167,0.197468,,26,{NULL},102140,0,ExcitationOn,64,"IW4-0636,0,CHAN-3",-47.034851,Not RatioMetric,B7042_18A,Strain,
B4523_18A,DT_DOUBLE,ue,20409,-0.24884,21.554687,,27,{NULL},111720,0,ExcitationOn,64,"IW4-0636,0,CHAN-4",-579.851807,Not RatioMetric,B4523_18A,Strain,
B6178_18A,DT_DOUBLE,ue,20409,-0.267883,2.642853,,28,{NULL},108440,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-289.217346,Not RatioMetric,B6178_18A,Strain,
B5381_18A,DT_DOUBLE,ue,20409,-0.141464,3.023357,,29,{NULL},106840,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-38.549641,Not RatioMetric,B5381_18A,Strain,
IW4-0627-0-CHAN-3,DT_DOUBLE,none,20409,-0.003117,-0.003051,,30,{NULL},1,0,ExcitationOn,1,"IW4-0627,0,CHAN-3",0,Not RatioMetric,IW4-0627-0-CHAN-3,Unknown,
IW4-0627-0-CHAN-4,DT_DOUBLE,none,20409,-0.002381,-0.00231,,31,{NULL},1,0,ExcitationOn,1,"IW4-0627,0,CHAN-4",0,Not RatioMetric,IW4-0627-0-CHAN-4,Unknown,
