Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
PonkaConcreteBridge_R19_07_25_2019_10_40_29,PonkaConcretBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 10:40:30.991 AM,C:\STS_UserData\Data\July_2019\25\PonkaConcreteBridge_R19_07_25_2019_10_40_29.tdms,C:\STS_UserData\Data,Ponak Omaha,PonkaConcreteBridge,9:43:14.942 AM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 10:40:29.200,33,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 10:40:29.200,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,1433,,,,0,,,,,,,,,,,
B7030_18A,DT_DOUBLE,ue,1433,-0.448425,12.807373,,0,{NULL},103720,0,ExcitationOn,64,"P-0463,0,CHAN-1",-137.836365,Not RatioMetric,B7030_18A,Strain,
B4520_18A,DT_DOUBLE,ue,1433,-0.152954,16.787903,,0,{NULL},107760,0,ExcitationOn,64,"P-0463,0,CHAN-2",-586.105652,Not RatioMetric,B4520_18A,Strain,
B7037_18A,DT_DOUBLE,ue,1433,-0.277197,14.848657,,0,{NULL},103460,0,ExcitationOn,64,"P-0463,0,CHAN-3",-1.463803,Not RatioMetric,B7037_18A,Strain,
P-0463-0-CHAN-4,DT_DOUBLE,none,1433,-0.002565,-0.002511,,0,{NULL},1,0,ExcitationOn,1,"P-0463,0,CHAN-4",0,Not RatioMetric,P-0463-0-CHAN-4,Unknown,
B7060_18A,DT_DOUBLE,ue,1433,-0.287903,4.315704,,0,{NULL},103720,0,ExcitationOn,64,"P-0448,0,CHAN-1",-473.999573,Not RatioMetric,B7060_18A,Strain,
B4524_18A,DT_DOUBLE,ue,1433,-0.215179,1.443451,,0,{NULL},108120,0,ExcitationOn,64,"P-0448,0,CHAN-2",-403.273712,Not RatioMetric,B4524_18A,Strain,
B5410_18A,DT_DOUBLE,ue,1433,-0.318672,2.768318,,0,{NULL},106080,0,ExcitationOn,64,"P-0448,0,CHAN-3",120.5177,Not RatioMetric,B5410_18A,Strain,
B4531_18A,DT_DOUBLE,ue,1433,-0.465637,5.421936,,0,{NULL},108920,0,ExcitationOn,64,"P-0448,0,CHAN-4",-618.104614,Not RatioMetric,B4531_18A,Strain,
B7039_18A,DT_DOUBLE,ue,1433,-0.161469,19.245087,,0,{NULL},102620,0,ExcitationOn,64,"IW4-0626,0,CHAN-1",-281.153381,Not RatioMetric,B7039_18A,Strain,
B7056_18A,DT_DOUBLE,ue,1433,-0.4086,21.779266,,0,{NULL},102920,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",-152.892944,Not RatioMetric,B7056_18A,Strain,
B5406_18A,DT_DOUBLE,ue,1433,-0.325966,23.628059,,0,{NULL},106560,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-107.402435,Not RatioMetric,B5406_18A,Strain,
B5395_18A,DT_DOUBLE,ue,1433,-0.326538,22.29945,,0,{NULL},108400,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-59.259239,Not RatioMetric,B5395_18A,Strain,
B6192_18A,DT_DOUBLE,ue,1433,-3.811813,0.071777,,0,{NULL},104960,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-219.57959,Not RatioMetric,B6192_18A,Strain,
B6190_18A,DT_DOUBLE,ue,1433,-0.273293,13.810436,,0,{NULL},114400,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",45.968575,Not RatioMetric,B6190_18A,Strain,
B7035_18A,DT_DOUBLE,ue,1433,-1.505814,9.173126,,0,{NULL},102560,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-110.291527,Not RatioMetric,B7035_18A,Strain,
B7059_18A,DT_DOUBLE,ue,1433,-0.334305,21.5541,,0,{NULL},104280,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",99.959259,Not RatioMetric,B7059_18A,Strain,
B7046_18A,DT_DOUBLE,ue,1433,-0.227217,5.92787,,0,{NULL},102880,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",31.008738,Not RatioMetric,B7046_18A,Strain,
B7032_18A,DT_DOUBLE,ue,1433,-0.129734,2.013613,,0,{NULL},100720,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-24.879538,Not RatioMetric,B7032_18A,Strain,
B5382_18A,DT_DOUBLE,ue,1433,-0.618332,0.19516,,0,{NULL},104320,0,ExcitationOn,64,"IW4-0625,0,CHAN-3",181.852188,Not RatioMetric,B5382_18A,Strain,
B6191_18A,DT_DOUBLE,ue,1433,-0.102404,2.098793,,0,{NULL},107720,0,ExcitationOn,64,"IW4-0625,0,CHAN-4",5.134799,Not RatioMetric,B6191_18A,Strain,
B6182_18A,DT_DOUBLE,ue,1433,-0.385595,11.18256,,0,{NULL},107160,0,ExcitationOn,64,"IW4-0634,0,CHAN-1",-24.241831,Not RatioMetric,B6182_18A,Strain,
B5401_18A,DT_DOUBLE,ue,1433,-0.347977,13.469543,,0,{NULL},105780,0,ExcitationOn,64,"IW4-0634,0,CHAN-2",136.121735,Not RatioMetric,B5401_18A,Strain,
B7062_18A,DT_DOUBLE,ue,1433,-1.932312,11.026489,,0,{NULL},105000,0,ExcitationOn,64,"IW4-0634,0,CHAN-3",-567.838379,Not RatioMetric,B7062_18A,Strain,
B7029_18A,DT_DOUBLE,ue,1433,-0.442986,5.64122,,0,{NULL},101400,0,ExcitationOn,64,"IW4-0634,0,CHAN-4",94.507767,Not RatioMetric,B7029_18A,Strain,
B7031_18A,DT_DOUBLE,ue,1433,-0.376846,12.750881,,0,{NULL},101760,0,ExcitationOn,64,"IW4-0636,0,CHAN-1",59.457623,Not RatioMetric,B7031_18A,Strain,
B5412_18A,DT_DOUBLE,ue,1433,-0.31501,10.401558,,0,{NULL},106300,0,ExcitationOn,64,"IW4-0636,0,CHAN-2",105.502373,Not RatioMetric,B5412_18A,Strain,
