Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
WaterLoo steelBridge_R4_07_25_2019_14_12_46,WaterLooSteelBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 02:12:48.020 PM,C:\STS_UserData\Data\July_2019\25\WaterLoo steelBridge_R4_07_25_2019_14_12_46.tdms,C:\STS_UserData\Data,WaterLoo,WaterLoo steelBridge,1:14:48.841 PM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 14:12:46.191,41,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 14:12:46.191,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,16665,,,,0,,,,,,,,,,,
B5408_18A,DT_DOUBLE,ue,16665,-1.486023,67.378082,,0,{NULL},106520,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-383.883118,Not RatioMetric,B5408_18A,Strain,
B7057_18A,DT_DOUBLE,ue,16665,-1.463699,116.798218,,0,{NULL},102960,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-85.613205,Not RatioMetric,B7057_18A,Strain,
B6181_18A,DT_DOUBLE,ue,16665,-9.290955,54.344742,,0,{NULL},112800,0,ExcitationOn,64,"IW4-0627,0,CHAN-3",-160.992126,Not RatioMetric,B6181_18A,Strain,
B5397_18A,DT_DOUBLE,ue,16665,-1.000488,65.59462,,0,{NULL},104080,0,ExcitationOn,64,"IW4-0627,0,CHAN-4",-217.746811,Not RatioMetric,B5397_18A,Strain,
B7036_18A,DT_DOUBLE,ue,16665,-0.812521,15.764547,,0,{NULL},101400,0,ExcitationOn,64,"P-0448,0,CHAN-1",31.744474,Not RatioMetric,B7036_18A,Strain,
B7048_18A,DT_DOUBLE,ue,16665,-0.937958,28.803619,,0,{NULL},103240,0,ExcitationOn,64,"P-0448,0,CHAN-2",455.665619,Not RatioMetric,B7048_18A,Strain,
B4546_18A,DT_DOUBLE,ue,16665,-0.801025,8.538391,,0,{NULL},105460,0,ExcitationOn,64,"P-0448,0,CHAN-3",606.112244,Not RatioMetric,B4546_18A,Strain,
B7040_18A,DT_DOUBLE,ue,16665,-1.260101,16.55801,,0,{NULL},102680,0,ExcitationOn,64,"P-0448,0,CHAN-4",-79.413368,Not RatioMetric,B7040_18A,Strain,
B7050_18A,DT_DOUBLE,ue,16665,-1.7155,84.707298,,0,{NULL},101920,0,ExcitationOn,64,"IW4-0629,0,CHAN-1",-66.004684,Not RatioMetric,B7050_18A,Strain,
B7052_18A,DT_DOUBLE,ue,16665,-0.726513,45.290962,,0,{NULL},102020,0,ExcitationOn,64,"IW4-0629,0,CHAN-2",19.359083,Not RatioMetric,B7052_18A,Strain,
B7038_18A,DT_DOUBLE,ue,16665,-4.532639,47.307884,,0,{NULL},104360,0,ExcitationOn,64,"IW4-0629,0,CHAN-3",106.351097,Not RatioMetric,B7038_18A,Strain,
B7049_18A,DT_DOUBLE,ue,16665,-1.833526,80.69162,,0,{NULL},103680,0,ExcitationOn,64,"IW4-0629,0,CHAN-4",9.142339,Not RatioMetric,B7049_18A,Strain,
B7033_18A,DT_DOUBLE,ue,16665,-0.179413,3.048859,,0,{NULL},104120,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-279.790985,Not RatioMetric,B7033_18A,Strain,
B7034_18A,DT_DOUBLE,ue,16665,-0.157776,0.387268,,0,{NULL},101660,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",-595.539001,Not RatioMetric,B7034_18A,Strain,
B7053_18A,DT_DOUBLE,ue,16665,-0.288528,3.514862,,0,{NULL},102120,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-184.726151,Not RatioMetric,B7053_18A,Strain,
B7041_18A,DT_DOUBLE,ue,16665,-0.864807,1.765289,,0,{NULL},101380,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",-398.05661,Not RatioMetric,B7041_18A,Strain,
A2149,DT_DOUBLE,g,16665,-0.000332,0.000273,,0,{NULL},2.5188,0,ExcitationOn,1,"IW4-0626,0,CHAN-1",-0.00825,Not RatioMetric,A2149,Accelerometer,
B7044_18A,DT_DOUBLE,ue,16665,-2.377594,38.089661,,0,{NULL},103120,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",316.734009,Not RatioMetric,B7044_18A,Strain,
B7058_18A,DT_DOUBLE,ue,16665,-1.638245,66.254761,,0,{NULL},103240,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-309.136414,Not RatioMetric,B7058_18A,Strain,
B7047_18A,DT_DOUBLE,ue,16665,-1.41291,38.72229,,0,{NULL},103120,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-125.93161,Not RatioMetric,B7047_18A,Strain,
B4541_18A,DT_DOUBLE,ue,16665,-0.606201,7.596741,,0,{NULL},108040,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",519.809448,Not RatioMetric,B4541_18A,Strain,
B4526_18A,DT_DOUBLE,ue,16665,-0.289917,4.095093,,0,{NULL},104860,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-1596.425781,Not RatioMetric,B4526_18A,Strain,
B7061_18A,DT_DOUBLE,ue,16665,-0.449142,8.945007,,0,{NULL},103540,0,ExcitationOn,64,"IW4-0625,0,CHAN-3",-117.146057,Not RatioMetric,B7061_18A,Strain,
B6876_18B,DT_DOUBLE,ue,16665,-0.142319,2.430496,,0,{NULL},104100,0,ExcitationOn,64,"IW4-0625,0,CHAN-4",-246.067017,Not RatioMetric,B6876_18B,Strain,
IW4-0624-0-CHAN-1,DT_DOUBLE,none,16665,-0.001392,-0.001327,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-1",0,Not RatioMetric,IW4-0624-0-CHAN-1,Unknown,
IW4-0624-0-CHAN-2,DT_DOUBLE,none,16665,-0.000991,-0.000927,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-2",0,Not RatioMetric,IW4-0624-0-CHAN-2,Unknown,
B5411_18A,DT_DOUBLE,ue,16665,-1.981171,1.871857,,0,{NULL},107080,0,ExcitationOn,64,"IW4-0624,0,CHAN-3",174.290192,Not RatioMetric,B5411_18A,Strain,
IW4-0624-0-CHAN-4,DT_DOUBLE,none,16665,-0.000895,-0.000825,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-4",0,Not RatioMetric,IW4-0624-0-CHAN-4,Unknown,
B7045_18A,DT_DOUBLE,ue,16665,-1.345383,50.006889,,0,{NULL},104640,0,ExcitationOn,64,"IW4-0634,0,CHAN-1",-144.967697,Not RatioMetric,B7045_18A,Strain,
B7051_18A,DT_DOUBLE,ue,16665,-1.980209,34.060577,,0,{NULL},101580,0,ExcitationOn,64,"IW4-0634,0,CHAN-2",189.987259,Not RatioMetric,B7051_18A,Strain,
B7043_18A,DT_DOUBLE,ue,16665,-0.837463,29.889557,,0,{NULL},102500,0,ExcitationOn,64,"IW4-0634,0,CHAN-3",-516.296021,Not RatioMetric,B7043_18A,Strain,
B7054_18A,DT_DOUBLE,ue,16665,-0.6791,15.859894,,0,{NULL},103200,0,ExcitationOn,64,"IW4-0634,0,CHAN-4",-83.482452,Not RatioMetric,B7054_18A,Strain,
B5398_18A,DT_DOUBLE,ue,16665,-3.315399,51.55307,,0,{NULL},106200,0,ExcitationOn,64,"IW4-0636,0,CHAN-1",-373.814728,Not RatioMetric,B5398_18A,Strain,
