Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
WaterLoo steelBridge_R35_07_25_2019_15_09_40,WaterLooSteelBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 03:09:41.895 PM,C:\STS_UserData\Data\July_2019\25\WaterLoo steelBridge_R35_07_25_2019_15_09_40.tdms,C:\STS_UserData\Data,WaterLoo,WaterLoo steelBridge,1:14:48.841 PM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 15:09:40.077,41,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 15:09:40.077,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,961,,,,0,,,,,,,,,,,
B5408_18A,DT_DOUBLE,ue,961,-1.28653,62.375519,,0,{NULL},106520,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-386.982208,Not RatioMetric,B5408_18A,Strain,
B7057_18A,DT_DOUBLE,ue,961,-2.165047,39.599064,,0,{NULL},102960,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-87.093124,Not RatioMetric,B7057_18A,Strain,
B6181_18A,DT_DOUBLE,ue,961,-1.609573,11.520737,,0,{NULL},112800,0,ExcitationOn,64,"IW4-0627,0,CHAN-3",-163.651917,Not RatioMetric,B6181_18A,Strain,
B5397_18A,DT_DOUBLE,ue,961,-2.383575,19.532745,,0,{NULL},104080,0,ExcitationOn,64,"IW4-0627,0,CHAN-4",-219.090515,Not RatioMetric,B5397_18A,Strain,
B7036_18A,DT_DOUBLE,ue,961,-2.981449,75.509842,,0,{NULL},101400,0,ExcitationOn,64,"P-0448,0,CHAN-1",30.404644,Not RatioMetric,B7036_18A,Strain,
B7048_18A,DT_DOUBLE,ue,961,-1.893585,115.169556,,0,{NULL},103240,0,ExcitationOn,64,"P-0448,0,CHAN-2",452.602661,Not RatioMetric,B7048_18A,Strain,
B4546_18A,DT_DOUBLE,ue,961,-2.620117,55.292297,,0,{NULL},105460,0,ExcitationOn,64,"P-0448,0,CHAN-3",605.729004,Not RatioMetric,B4546_18A,Strain,
B7040_18A,DT_DOUBLE,ue,961,-3.97374,71.823685,,0,{NULL},102680,0,ExcitationOn,64,"P-0448,0,CHAN-4",-81.225929,Not RatioMetric,B7040_18A,Strain,
B7050_18A,DT_DOUBLE,ue,961,-2.297447,128.751938,,0,{NULL},101920,0,ExcitationOn,64,"IW4-0629,0,CHAN-1",-68.458687,Not RatioMetric,B7050_18A,Strain,
B7052_18A,DT_DOUBLE,ue,961,-1.297749,71.536461,,0,{NULL},102020,0,ExcitationOn,64,"IW4-0629,0,CHAN-2",20.268806,Not RatioMetric,B7052_18A,Strain,
B7038_18A,DT_DOUBLE,ue,961,-5.781761,64.893745,,0,{NULL},104360,0,ExcitationOn,64,"IW4-0629,0,CHAN-3",105.876762,Not RatioMetric,B7038_18A,Strain,
