Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
WaterLoo steelBridge_R30_07_25_2019_15_02_53,WaterLooSteelBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 03:02:55.062 PM,C:\STS_UserData\Data\July_2019\25\WaterLoo steelBridge_R30_07_25_2019_15_02_53.tdms,C:\STS_UserData\Data,WaterLoo,WaterLoo steelBridge,1:14:48.841 PM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 15:02:53.272,41,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 15:02:53.272,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,1377,,,,0,,,,,,,,,,,
B5408_18A,DT_DOUBLE,ue,1377,-0.817535,20.218018,,0,{NULL},106520,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-386.614258,Not RatioMetric,B5408_18A,Strain,
B7057_18A,DT_DOUBLE,ue,1377,-1.47113,6.642029,,0,{NULL},102960,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-86.066841,Not RatioMetric,B7057_18A,Strain,
B6181_18A,DT_DOUBLE,ue,1377,-1.975342,2.21376,,0,{NULL},112800,0,ExcitationOn,64,"IW4-0627,0,CHAN-3",-162.564392,Not RatioMetric,B6181_18A,Strain,
B5397_18A,DT_DOUBLE,ue,1377,-0.919632,5.437943,,0,{NULL},104080,0,ExcitationOn,64,"IW4-0627,0,CHAN-4",-219.446274,Not RatioMetric,B5397_18A,Strain,
B7036_18A,DT_DOUBLE,ue,1377,-3.958324,67.283035,,0,{NULL},101400,0,ExcitationOn,64,"P-0448,0,CHAN-1",30.102123,Not RatioMetric,B7036_18A,Strain,
B7048_18A,DT_DOUBLE,ue,1377,-1.945496,108.098572,,0,{NULL},103240,0,ExcitationOn,64,"P-0448,0,CHAN-2",452.449768,Not RatioMetric,B7048_18A,Strain,
B4546_18A,DT_DOUBLE,ue,1377,-3.223816,61.669373,,0,{NULL},105460,0,ExcitationOn,64,"P-0448,0,CHAN-3",606.385254,Not RatioMetric,B4546_18A,Strain,
B7040_18A,DT_DOUBLE,ue,1377,-1.787407,68.332222,,0,{NULL},102680,0,ExcitationOn,64,"P-0448,0,CHAN-4",-80.813889,Not RatioMetric,B7040_18A,Strain,
B7050_18A,DT_DOUBLE,ue,1377,-1.715256,81.987823,,0,{NULL},101920,0,ExcitationOn,64,"IW4-0629,0,CHAN-1",-68.36515,Not RatioMetric,B7050_18A,Strain,
B7052_18A,DT_DOUBLE,ue,1377,-2.846434,44.518955,,0,{NULL},102020,0,ExcitationOn,64,"IW4-0629,0,CHAN-2",21.118755,Not RatioMetric,B7052_18A,Strain,
B7038_18A,DT_DOUBLE,ue,1377,-2.286606,42.108543,,0,{NULL},104360,0,ExcitationOn,64,"IW4-0629,0,CHAN-3",105.432137,Not RatioMetric,B7038_18A,Strain,
B7049_18A,DT_DOUBLE,ue,1377,-1.352083,51.01363,,0,{NULL},103680,0,ExcitationOn,64,"IW4-0629,0,CHAN-4",7.423737,Not RatioMetric,B7049_18A,Strain,
B7033_18A,DT_DOUBLE,ue,1377,-4.529236,58.467987,,0,{NULL},104120,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-283,Not RatioMetric,B7033_18A,Strain,
B7034_18A,DT_DOUBLE,ue,1377,-2.966309,7.745056,,0,{NULL},101660,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",-597.13147,Not RatioMetric,B7034_18A,Strain,
B7053_18A,DT_DOUBLE,ue,1377,-1.787094,99.160118,,0,{NULL},102120,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-188.108032,Not RatioMetric,B7053_18A,Strain,
B7041_18A,DT_DOUBLE,ue,1377,-3.190796,54.79184,,0,{NULL},101380,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",-399.632141,Not RatioMetric,B7041_18A,Strain,
A2149,DT_DOUBLE,g,1377,-0.001157,0.001796,,0,{NULL},2.5188,0,ExcitationOn,1,"IW4-0626,0,CHAN-1",-0.008546,Not RatioMetric,A2149,Accelerometer,
B7044_18A,DT_DOUBLE,ue,1377,-0.878845,17.756287,,0,{NULL},103120,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",314.316376,Not RatioMetric,B7044_18A,Strain,
B7058_18A,DT_DOUBLE,ue,1377,-1.155701,33.663757,,0,{NULL},103240,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-310.489471,Not RatioMetric,B7058_18A,Strain,
B7047_18A,DT_DOUBLE,ue,1377,-1.383873,20.995682,,0,{NULL},103120,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-127.107201,Not RatioMetric,B7047_18A,Strain,
B4541_18A,DT_DOUBLE,ue,1377,-1.636902,60.236572,,0,{NULL},108040,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",516.187012,Not RatioMetric,B4541_18A,Strain,
B4526_18A,DT_DOUBLE,ue,1377,-6.740112,57.272583,,0,{NULL},104860,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-1599.700806,Not RatioMetric,B4526_18A,Strain,
B7061_18A,DT_DOUBLE,ue,1377,-1.802223,113.660667,,0,{NULL},103540,0,ExcitationOn,64,"IW4-0625,0,CHAN-3",-120.080849,Not RatioMetric,B7061_18A,Strain,
B6876_18B,DT_DOUBLE,ue,1377,-6.503372,41.246841,,0,{NULL},104100,0,ExcitationOn,64,"IW4-0625,0,CHAN-4",-250.58757,Not RatioMetric,B6876_18B,Strain,
IW4-0624-0-CHAN-1,DT_DOUBLE,none,1377,-0.001392,-0.001343,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-1",0,Not RatioMetric,IW4-0624-0-CHAN-1,Unknown,
IW4-0624-0-CHAN-2,DT_DOUBLE,none,1377,-0.000977,-0.000928,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-2",0,Not RatioMetric,IW4-0624-0-CHAN-2,Unknown,
B5411_18A,DT_DOUBLE,ue,1377,-0.273148,1.327103,,0,{NULL},107080,0,ExcitationOn,64,"IW4-0624,0,CHAN-3",171.948669,Not RatioMetric,B5411_18A,Strain,
IW4-0624-0-CHAN-4,DT_DOUBLE,none,1377,-0.000883,-0.000841,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-4",0,Not RatioMetric,IW4-0624-0-CHAN-4,Unknown,
B7045_18A,DT_DOUBLE,ue,1377,-1.892395,106.988617,,0,{NULL},104640,0,ExcitationOn,64,"IW4-0634,0,CHAN-1",-147.336487,Not RatioMetric,B7045_18A,Strain,
B7051_18A,DT_DOUBLE,ue,1377,-2.810059,73.404755,,0,{NULL},101580,0,ExcitationOn,64,"IW4-0634,0,CHAN-2",188.48938,Not RatioMetric,B7051_18A,Strain,
B7043_18A,DT_DOUBLE,ue,1377,-4.259827,63.086853,,0,{NULL},102500,0,ExcitationOn,64,"IW4-0634,0,CHAN-3",-519.120056,Not RatioMetric,B7043_18A,Strain,
B7054_18A,DT_DOUBLE,ue,1377,-1.80027,95.782806,,0,{NULL},103200,0,ExcitationOn,64,"IW4-0634,0,CHAN-4",-86.06562,Not RatioMetric,B7054_18A,Strain,
B5398_18A,DT_DOUBLE,ue,1377,-2.243164,25.528778,,0,{NULL},106200,0,ExcitationOn,64,"IW4-0636,0,CHAN-1",-374.366974,Not RatioMetric,B5398_18A,Strain,
B4535_18A,DT_DOUBLE,ue,1377,-2.242554,30.680145,,0,{NULL},108060,0,ExcitationOn,64,"IW4-0636,0,CHAN-2",-404.467377,Not RatioMetric,B4535_18A,Strain,
A2148,DT_DOUBLE,g,1377,-0.002286,0.002886,,0,{NULL},2.5252,0,ExcitationOn,1,"IW4-0636,0,CHAN-3",-0.026931,Not RatioMetric,A2148,Accelerometer,
A2147,DT_DOUBLE,g,1377,-0.001089,0.001943,,0,{NULL},2.528,0,ExcitationOn,1,"IW4-0636,0,CHAN-4",-0.018092,Not RatioMetric,A2147,Accelerometer,
A2146_18A,DT_DOUBLE,g,1377,-0.00217,0.002594,,0,{NULL},2.5157,0,ExcitationOn,1,"P-0463,0,CHAN-1",-0.038771,Not RatioMetric,A2146_18A,Accelerometer,
B5404_18A,DT_DOUBLE,ue,1377,-1.886478,10.224293,,0,{NULL},105780,0,ExcitationOn,64,"P-0463,0,CHAN-2",37.245808,Not RatioMetric,B5404_18A,Strain,
B7055_18A,DT_DOUBLE,ue,1377,-0.916382,11.166229,,0,{NULL},102040,0,ExcitationOn,64,"P-0463,0,CHAN-3",-157.554199,Not RatioMetric,B7055_18A,Strain,
B5384_18A,DT_DOUBLE,ue,1377,-0.890839,8.291626,,0,{NULL},113800,0,ExcitationOn,64,"P-0463,0,CHAN-4",-317.617371,Not RatioMetric,B5384_18A,Strain,
