Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
PonkaConcreteBridge_R34_07_25_2019_11_08_56,PonkaConcretBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 11:08:58.540 AM,C:\STS_UserData\Data\July_2019\25\PonkaConcreteBridge_R34_07_25_2019_11_08_56.tdms,C:\STS_UserData\Data,Ponak Omaha,PonkaConcreteBridge,9:43:14.942 AM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 11:08:56.849,33,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 11:08:56.849,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,862,,,,0,,,,,,,,,,,
B7030_18A,DT_DOUBLE,ue,862,-0.336273,10.307922,,0,{NULL},103720,0,ExcitationOn,64,"P-0463,0,CHAN-1",-131.254898,Not RatioMetric,B7030_18A,Strain,
B4520_18A,DT_DOUBLE,ue,862,-0.325317,3.901306,,0,{NULL},107760,0,ExcitationOn,64,"P-0463,0,CHAN-2",-579.11377,Not RatioMetric,B4520_18A,Strain,
B7037_18A,DT_DOUBLE,ue,862,-0.133901,2.666412,,0,{NULL},103460,0,ExcitationOn,64,"P-0463,0,CHAN-3",6.46648,Not RatioMetric,B7037_18A,Strain,
P-0463-0-CHAN-4,DT_DOUBLE,none,862,-0.002567,-0.002515,,0,{NULL},1,0,ExcitationOn,1,"P-0463,0,CHAN-4",0,Not RatioMetric,P-0463-0-CHAN-4,Unknown,
B7060_18A,DT_DOUBLE,ue,862,-1.287537,18.444214,,0,{NULL},103720,0,ExcitationOn,64,"P-0448,0,CHAN-1",-467.414795,Not RatioMetric,B7060_18A,Strain,
B4524_18A,DT_DOUBLE,ue,862,-0.255981,8.90155,,0,{NULL},108120,0,ExcitationOn,64,"P-0448,0,CHAN-2",-396.461761,Not RatioMetric,B4524_18A,Strain,
