Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
PonkaConcreteBridge_R12_07_25_2019_10_30_07,PonkaConcretBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 10:30:09.299 AM,C:\STS_UserData\Data\July_2019\25\PonkaConcreteBridge_R12_07_25_2019_10_30_07.tdms,C:\STS_UserData\Data,Ponak Omaha,PonkaConcreteBridge,9:43:14.942 AM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 10:30:07.568,33,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 10:30:07.568,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,3407,,,,0,,,,,,,,,,,
B7030_18A,DT_DOUBLE,ue,3407,-0.570755,11.778465,,0,{NULL},103720,0,ExcitationOn,64,"P-0463,0,CHAN-1",-136.429108,Not RatioMetric,B7030_18A,Strain,
B4520_18A,DT_DOUBLE,ue,3407,-0.43512,4.362427,,0,{NULL},107760,0,ExcitationOn,64,"P-0463,0,CHAN-2",-584.679016,Not RatioMetric,B4520_18A,Strain,
B7037_18A,DT_DOUBLE,ue,3407,-0.30059,2.917808,,0,{NULL},103460,0,ExcitationOn,64,"P-0463,0,CHAN-3",0.119133,Not RatioMetric,B7037_18A,Strain,
P-0463-0-CHAN-4,DT_DOUBLE,none,3407,-0.002568,-0.002496,,0,{NULL},1,0,ExcitationOn,1,"P-0463,0,CHAN-4",0,Not RatioMetric,P-0463-0-CHAN-4,Unknown,
B7060_18A,DT_DOUBLE,ue,3407,-1.998016,19.212738,,0,{NULL},103720,0,ExcitationOn,64,"P-0448,0,CHAN-1",-472.540649,Not RatioMetric,B7060_18A,Strain,
B4524_18A,DT_DOUBLE,ue,3407,-0.54599,9.312531,,0,{NULL},108120,0,ExcitationOn,64,"P-0448,0,CHAN-2",-401.413208,Not RatioMetric,B4524_18A,Strain,
B5410_18A,DT_DOUBLE,ue,3407,-0.761635,16.937637,,0,{NULL},106080,0,ExcitationOn,64,"P-0448,0,CHAN-3",121.662582,Not RatioMetric,B5410_18A,Strain,
B4531_18A,DT_DOUBLE,ue,3407,-1.507019,19.463379,,0,{NULL},108920,0,ExcitationOn,64,"P-0448,0,CHAN-4",-616.697266,Not RatioMetric,B4531_18A,Strain,
B7039_18A,DT_DOUBLE,ue,3407,-0.020233,9.941315,,0,{NULL},102620,0,ExcitationOn,64,"IW4-0626,0,CHAN-1",-361.022217,Not RatioMetric,B7039_18A,Strain,
B7056_18A,DT_DOUBLE,ue,3407,-0.334961,8.917511,,0,{NULL},102920,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",-148.472839,Not RatioMetric,B7056_18A,Strain,
B5406_18A,DT_DOUBLE,ue,3407,-0.369682,11.430771,,0,{NULL},106560,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-103.929176,Not RatioMetric,B5406_18A,Strain,
B5395_18A,DT_DOUBLE,ue,3407,-0.344292,12.620487,,0,{NULL},108400,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-56.137512,Not RatioMetric,B5395_18A,Strain,
B6192_18A,DT_DOUBLE,ue,3407,-7.067596,0.124817,,0,{NULL},104960,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-218.684952,Not RatioMetric,B6192_18A,Strain,
B6190_18A,DT_DOUBLE,ue,3407,-0.390217,21.461937,,0,{NULL},114400,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",48.509171,Not RatioMetric,B6190_18A,Strain,
B7035_18A,DT_DOUBLE,ue,3407,-0.220383,8.326637,,0,{NULL},102560,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-108.59687,Not RatioMetric,B7035_18A,Strain,
B7059_18A,DT_DOUBLE,ue,3407,-0.344521,17.599594,,0,{NULL},104280,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",102.129059,Not RatioMetric,B7059_18A,Strain,
