Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
WaterLoo steelBridge_R46_07_25_2019_15_25_59,WaterLooSteelBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 03:26:01.485 PM,C:\STS_UserData\Data\July_2019\25\WaterLoo steelBridge_R46_07_25_2019_15_25_59.tdms,C:\STS_UserData\Data,WaterLoo,WaterLoo steelBridge,1:14:48.841 PM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 15:25:59.667,41,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 15:25:59.667,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,805,,,,0,,,,,,,,,,,
B5408_18A,DT_DOUBLE,ue,805,-1.459747,21.892151,,0,{NULL},106520,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-388.384369,Not RatioMetric,B5408_18A,Strain,
B7057_18A,DT_DOUBLE,ue,805,-1.871727,10.050446,,0,{NULL},102960,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-88.818321,Not RatioMetric,B7057_18A,Strain,
B6181_18A,DT_DOUBLE,ue,805,-1.587112,3.442474,,0,{NULL},112800,0,ExcitationOn,64,"IW4-0627,0,CHAN-3",-165.755585,Not RatioMetric,B6181_18A,Strain,
B5397_18A,DT_DOUBLE,ue,805,-0.77916,5.488632,,0,{NULL},104080,0,ExcitationOn,64,"IW4-0627,0,CHAN-4",-221.431656,Not RatioMetric,B5397_18A,Strain,
B7036_18A,DT_DOUBLE,ue,805,-3.664804,68.294128,,0,{NULL},101400,0,ExcitationOn,64,"P-0448,0,CHAN-1",28.867022,Not RatioMetric,B7036_18A,Strain,
B7048_18A,DT_DOUBLE,ue,805,-1.649353,105.251526,,0,{NULL},103240,0,ExcitationOn,64,"P-0448,0,CHAN-2",451.024658,Not RatioMetric,B7048_18A,Strain,
B4546_18A,DT_DOUBLE,ue,805,-3.149475,63.289368,,0,{NULL},105460,0,ExcitationOn,64,"P-0448,0,CHAN-3",603.839783,Not RatioMetric,B4546_18A,Strain,
B7040_18A,DT_DOUBLE,ue,805,-1.58213,66.159004,,0,{NULL},102680,0,ExcitationOn,64,"P-0448,0,CHAN-4",-82.349335,Not RatioMetric,B7040_18A,Strain,
B7050_18A,DT_DOUBLE,ue,805,-1.56282,84.098885,,0,{NULL},101920,0,ExcitationOn,64,"IW4-0629,0,CHAN-1",-69.860611,Not RatioMetric,B7050_18A,Strain,
B7052_18A,DT_DOUBLE,ue,805,-2.490934,44.708836,,0,{NULL},102020,0,ExcitationOn,64,"IW4-0629,0,CHAN-2",19.512058,Not RatioMetric,B7052_18A,Strain,
B7038_18A,DT_DOUBLE,ue,805,-3.462868,43.502701,,0,{NULL},104360,0,ExcitationOn,64,"IW4-0629,0,CHAN-3",103.861938,Not RatioMetric,B7038_18A,Strain,
B7049_18A,DT_DOUBLE,ue,805,-1.238021,52.822651,,0,{NULL},103680,0,ExcitationOn,64,"IW4-0629,0,CHAN-4",5.201104,Not RatioMetric,B7049_18A,Strain,
B7033_18A,DT_DOUBLE,ue,805,-5.707336,55.4785,,0,{NULL},104120,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-285.112823,Not RatioMetric,B7033_18A,Strain,
B7034_18A,DT_DOUBLE,ue,805,-3.213318,7.622559,,0,{NULL},101660,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",-598.118225,Not RatioMetric,B7034_18A,Strain,
B7053_18A,DT_DOUBLE,ue,805,-1.623413,99.227425,,0,{NULL},102120,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-190.095703,Not RatioMetric,B7053_18A,Strain,
B7041_18A,DT_DOUBLE,ue,805,-3.059143,58.533417,,0,{NULL},101380,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",-401.537109,Not RatioMetric,B7041_18A,Strain,
