Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
PonkaConcreteBridge_R23_07_25_2019_10_45_51,PonkaConcretBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 10:45:53.209 AM,C:\STS_UserData\Data\July_2019\25\PonkaConcreteBridge_R23_07_25_2019_10_45_51.tdms,C:\STS_UserData\Data,Ponak Omaha,PonkaConcreteBridge,9:43:14.942 AM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 10:45:51.560,33,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 10:45:51.560,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,1326,,,,0,,,,,,,,,,,
B7030_18A,DT_DOUBLE,ue,1326,-0.157074,13.865242,,0,{NULL},103720,0,ExcitationOn,64,"P-0463,0,CHAN-1",-137.438568,Not RatioMetric,B7030_18A,Strain,
B4520_18A,DT_DOUBLE,ue,1326,-0.072327,16.721619,,0,{NULL},107760,0,ExcitationOn,64,"P-0463,0,CHAN-2",-585.817078,Not RatioMetric,B4520_18A,Strain,
B7037_18A,DT_DOUBLE,ue,1326,-0.03785,15.343023,,0,{NULL},103460,0,ExcitationOn,64,"P-0463,0,CHAN-3",-1.108513,Not RatioMetric,B7037_18A,Strain,
P-0463-0-CHAN-4,DT_DOUBLE,none,1326,-0.002561,-0.002499,,0,{NULL},1,0,ExcitationOn,1,"P-0463,0,CHAN-4",0,Not RatioMetric,P-0463-0-CHAN-4,Unknown,
B7060_18A,DT_DOUBLE,ue,1326,-0.078674,5.058014,,0,{NULL},103720,0,ExcitationOn,64,"P-0448,0,CHAN-1",-473.430725,Not RatioMetric,B7060_18A,Strain,
B4524_18A,DT_DOUBLE,ue,1326,-0.086853,1.917816,,0,{NULL},108120,0,ExcitationOn,64,"P-0448,0,CHAN-2",-402.555481,Not RatioMetric,B4524_18A,Strain,
B5410_18A,DT_DOUBLE,ue,1326,-0.182388,3.382637,,0,{NULL},106080,0,ExcitationOn,64,"P-0448,0,CHAN-3",121.066986,Not RatioMetric,B5410_18A,Strain,
B4531_18A,DT_DOUBLE,ue,1326,-0.077271,6.508728,,0,{NULL},108920,0,ExcitationOn,64,"P-0448,0,CHAN-4",-617.68634,Not RatioMetric,B4531_18A,Strain,
B7039_18A,DT_DOUBLE,ue,1326,0.013962,18.677185,,0,{NULL},102620,0,ExcitationOn,64,"IW4-0626,0,CHAN-1",-249.366928,Not RatioMetric,B7039_18A,Strain,
B7056_18A,DT_DOUBLE,ue,1326,-0.268173,19.915833,,0,{NULL},102920,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",-151.07103,Not RatioMetric,B7056_18A,Strain,
B5406_18A,DT_DOUBLE,ue,1326,-0.169586,22.277657,,0,{NULL},106560,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-105.470177,Not RatioMetric,B5406_18A,Strain,
B5395_18A,DT_DOUBLE,ue,1326,-0.173645,20.794159,,0,{NULL},108400,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-57.783375,Not RatioMetric,B5395_18A,Strain,
B6192_18A,DT_DOUBLE,ue,1326,-4.054443,0.107925,,0,{NULL},104960,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-218.7659,Not RatioMetric,B6192_18A,Strain,
B6190_18A,DT_DOUBLE,ue,1326,-0.167252,14.389622,,0,{NULL},114400,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",46.765682,Not RatioMetric,B6190_18A,Strain,
B7035_18A,DT_DOUBLE,ue,1326,-1.441368,10.211578,,0,{NULL},102560,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-109.620331,Not RatioMetric,B7035_18A,Strain,
B7059_18A,DT_DOUBLE,ue,1326,-0.259964,20.351372,,0,{NULL},104280,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",101.0317,Not RatioMetric,B7059_18A,Strain,
B7046_18A,DT_DOUBLE,ue,1326,-0.239449,7.470829,,0,{NULL},102880,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",31.574219,Not RatioMetric,B7046_18A,Strain,
B7032_18A,DT_DOUBLE,ue,1326,-0.149353,2.530127,,0,{NULL},100720,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-24.19421,Not RatioMetric,B7032_18A,Strain,
B5382_18A,DT_DOUBLE,ue,1326,-0.747849,0.293671,,0,{NULL},104320,0,ExcitationOn,64,"IW4-0625,0,CHAN-3",182.503082,Not RatioMetric,B5382_18A,Strain,
B6191_18A,DT_DOUBLE,ue,1326,-0.093271,2.410226,,0,{NULL},107720,0,ExcitationOn,64,"IW4-0625,0,CHAN-4",6.143069,Not RatioMetric,B6191_18A,Strain,
B6182_18A,DT_DOUBLE,ue,1326,-0.298433,11.249469,,0,{NULL},107160,0,ExcitationOn,64,"IW4-0634,0,CHAN-1",-23.531538,Not RatioMetric,B6182_18A,Strain,
B5401_18A,DT_DOUBLE,ue,1326,-0.332474,13.553818,,0,{NULL},105780,0,ExcitationOn,64,"IW4-0634,0,CHAN-2",136.940048,Not RatioMetric,B5401_18A,Strain,
B7062_18A,DT_DOUBLE,ue,1326,-1.465027,10.43042,,0,{NULL},105000,0,ExcitationOn,64,"IW4-0634,0,CHAN-3",-567.066162,Not RatioMetric,B7062_18A,Strain,
B7029_18A,DT_DOUBLE,ue,1326,-0.358406,5.806122,,0,{NULL},101400,0,ExcitationOn,64,"IW4-0634,0,CHAN-4",95.834244,Not RatioMetric,B7029_18A,Strain,
B7031_18A,DT_DOUBLE,ue,1326,-0.081417,13.037907,,0,{NULL},101760,0,ExcitationOn,64,"IW4-0636,0,CHAN-1",60.117901,Not RatioMetric,B7031_18A,Strain,
B5412_18A,DT_DOUBLE,ue,1326,-0.057457,10.695633,,0,{NULL},106300,0,ExcitationOn,64,"IW4-0636,0,CHAN-2",106.774857,Not RatioMetric,B5412_18A,Strain,
B7042_18A,DT_DOUBLE,ue,1326,-4.157623,0.156818,,0,{NULL},102140,0,ExcitationOn,64,"IW4-0636,0,CHAN-3",-58.333168,Not RatioMetric,B7042_18A,Strain,
B4523_18A,DT_DOUBLE,ue,1326,-0.101196,9.937134,,0,{NULL},111720,0,ExcitationOn,64,"IW4-0636,0,CHAN-4",-592.534485,Not RatioMetric,B4523_18A,Strain,
B6178_18A,DT_DOUBLE,ue,1326,-0.054749,13.501617,,0,{NULL},108440,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-302.863464,Not RatioMetric,B6178_18A,Strain,
B5381_18A,DT_DOUBLE,ue,1326,-0.032314,9.47477,,0,{NULL},106840,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-53.406071,Not RatioMetric,B5381_18A,Strain,
IW4-0627-0-CHAN-3,DT_DOUBLE,none,1326,-0.003094,-0.003041,,0,{NULL},1,0,ExcitationOn,1,"IW4-0627,0,CHAN-3",0,Not RatioMetric,IW4-0627-0-CHAN-3,Unknown,
IW4-0627-0-CHAN-4,DT_DOUBLE,none,1326,-0.002376,-0.002322,,0,{NULL},1,0,ExcitationOn,1,"IW4-0627,0,CHAN-4",0,Not RatioMetric,IW4-0627-0-CHAN-4,Unknown,
