Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
PonkaConcreteBridge_R3_07_25_2019_10_04_03,PonkaConcretBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 10:04:05.507 AM,C:\STS_UserData\Data\July_2019\25\PonkaConcreteBridge_R3_07_25_2019_10_04_03.tdms,C:\STS_UserData\Data,Ponak Omaha,PonkaConcreteBridge,9:43:14.942 AM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 10:04:03.756,33,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 10:04:03.756,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,15368,,,,0,,,,,,,,,,,
B7030_18A,DT_DOUBLE,ue,15368,-0.142136,13.092766,,0,{NULL},103720,0,ExcitationOn,64,"P-0463,0,CHAN-1",-124.636253,Not RatioMetric,B7030_18A,Strain,
B4520_18A,DT_DOUBLE,ue,15368,-0.177063,18.494507,,0,{NULL},107760,0,ExcitationOn,64,"P-0463,0,CHAN-2",-572.704346,Not RatioMetric,B4520_18A,Strain,
B7037_18A,DT_DOUBLE,ue,15368,-0.154994,15.887949,,0,{NULL},103460,0,ExcitationOn,64,"P-0463,0,CHAN-3",12.297853,Not RatioMetric,B7037_18A,Strain,
P-0463-0-CHAN-4,DT_DOUBLE,none,15368,-0.002568,-0.002492,,0,{NULL},1,0,ExcitationOn,1,"P-0463,0,CHAN-4",0,Not RatioMetric,P-0463-0-CHAN-4,Unknown,
B7060_18A,DT_DOUBLE,ue,15368,-0.130005,4.45401,,0,{NULL},103720,0,ExcitationOn,64,"P-0448,0,CHAN-1",-461.03891,Not RatioMetric,B7060_18A,Strain,
B4524_18A,DT_DOUBLE,ue,15368,-0.286499,1.443604,,0,{NULL},108120,0,ExcitationOn,64,"P-0448,0,CHAN-2",-389.233643,Not RatioMetric,B4524_18A,Strain,
B5410_18A,DT_DOUBLE,ue,15368,-0.29866,2.985825,,0,{NULL},106080,0,ExcitationOn,64,"P-0448,0,CHAN-3",133.396637,Not RatioMetric,B5410_18A,Strain,
B4531_18A,DT_DOUBLE,ue,15368,-0.303589,5.33783,,0,{NULL},108920,0,ExcitationOn,64,"P-0448,0,CHAN-4",-604.86792,Not RatioMetric,B4531_18A,Strain,
B7039_18A,DT_DOUBLE,ue,15163,-0.058655,32.875671,,0,{NULL},102620,0,ExcitationOn,64,"IW4-0626,0,CHAN-1",-679.360657,Not RatioMetric,B7039_18A,Strain,
B7056_18A,DT_DOUBLE,ue,15163,-0.424911,25.047806,,0,{NULL},102920,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",-136.642975,Not RatioMetric,B7056_18A,Strain,
B5406_18A,DT_DOUBLE,ue,15163,-0.300323,24.759605,,0,{NULL},106560,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-93.092857,Not RatioMetric,B5406_18A,Strain,
B5395_18A,DT_DOUBLE,ue,15163,-0.2659,24.449448,,0,{NULL},108400,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-44.473011,Not RatioMetric,B5395_18A,Strain,
B6192_18A,DT_DOUBLE,ue,15368,-3.943085,0.108978,,0,{NULL},104960,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-210.432388,Not RatioMetric,B6192_18A,Strain,
B6190_18A,DT_DOUBLE,ue,15368,-0.136127,13.845154,,0,{NULL},114400,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",61.674255,Not RatioMetric,B6190_18A,Strain,
B7035_18A,DT_DOUBLE,ue,15368,-0.472885,8.652496,,0,{NULL},102560,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-102.353958,Not RatioMetric,B7035_18A,Strain,
B7059_18A,DT_DOUBLE,ue,15368,-0.242859,21.226402,,0,{NULL},104280,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",114.870613,Not RatioMetric,B7059_18A,Strain,
B7046_18A,DT_DOUBLE,ue,15368,-0.105217,6.027981,,0,{NULL},102880,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",39.018944,Not RatioMetric,B7046_18A,Strain,
B7032_18A,DT_DOUBLE,ue,15368,-0.087639,2.098503,,0,{NULL},100720,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-16.525375,Not RatioMetric,B7032_18A,Strain,
B5382_18A,DT_DOUBLE,ue,15368,-0.717911,0.412369,,0,{NULL},104320,0,ExcitationOn,64,"IW4-0625,0,CHAN-3",192.943848,Not RatioMetric,B5382_18A,Strain,
B6191_18A,DT_DOUBLE,ue,15368,-0.065552,2.300766,,0,{NULL},107720,0,ExcitationOn,64,"IW4-0625,0,CHAN-4",12.435695,Not RatioMetric,B6191_18A,Strain,
B6182_18A,DT_DOUBLE,ue,15368,-0.479824,12.437675,,0,{NULL},107160,0,ExcitationOn,64,"IW4-0634,0,CHAN-1",-16.656591,Not RatioMetric,B6182_18A,Strain,
B5401_18A,DT_DOUBLE,ue,15368,-0.327103,12.970367,,0,{NULL},105780,0,ExcitationOn,64,"IW4-0634,0,CHAN-2",145.152939,Not RatioMetric,B5401_18A,Strain,
B7062_18A,DT_DOUBLE,ue,15368,-2.011719,12.490662,,0,{NULL},105000,0,ExcitationOn,64,"IW4-0634,0,CHAN-3",-558.428284,Not RatioMetric,B7062_18A,Strain,
B7029_18A,DT_DOUBLE,ue,15368,-0.495811,7.08696,,0,{NULL},101400,0,ExcitationOn,64,"IW4-0634,0,CHAN-4",105.658424,Not RatioMetric,B7029_18A,Strain,
B7031_18A,DT_DOUBLE,ue,15368,-0.110504,12.23201,,0,{NULL},101760,0,ExcitationOn,64,"IW4-0636,0,CHAN-1",73.944672,Not RatioMetric,B7031_18A,Strain,
B5412_18A,DT_DOUBLE,ue,15368,-0.101913,10.080719,,0,{NULL},106300,0,ExcitationOn,64,"IW4-0636,0,CHAN-2",120.757156,Not RatioMetric,B5412_18A,Strain,
B7042_18A,DT_DOUBLE,ue,15368,-4.096172,0.118301,,0,{NULL},102140,0,ExcitationOn,64,"IW4-0636,0,CHAN-3",-46.854507,Not RatioMetric,B7042_18A,Strain,
B4523_18A,DT_DOUBLE,ue,15368,-0.117737,9.456543,,0,{NULL},111720,0,ExcitationOn,64,"IW4-0636,0,CHAN-4",-579.720581,Not RatioMetric,B4523_18A,Strain,
B6178_18A,DT_DOUBLE,ue,15368,-0.180023,15.016144,,0,{NULL},108440,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-289.834656,Not RatioMetric,B6178_18A,Strain,
B5381_18A,DT_DOUBLE,ue,15368,-0.156986,11.017725,,0,{NULL},106840,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-39.022667,Not RatioMetric,B5381_18A,Strain,
IW4-0627-0-CHAN-3,DT_DOUBLE,none,15368,-0.003111,-0.003043,,0,{NULL},1,0,ExcitationOn,1,"IW4-0627,0,CHAN-3",0,Not RatioMetric,IW4-0627-0-CHAN-3,Unknown,
IW4-0627-0-CHAN-4,DT_DOUBLE,none,15368,-0.002379,-0.002301,,0,{NULL},1,0,ExcitationOn,1,"IW4-0627,0,CHAN-4",0,Not RatioMetric,IW4-0627-0-CHAN-4,Unknown,
