Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
WaterLoo steelBridge_R33_07_25_2019_15_06_49,WaterLooSteelBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 03:06:51.198 PM,C:\STS_UserData\Data\July_2019\25\WaterLoo steelBridge_R33_07_25_2019_15_06_49.tdms,C:\STS_UserData\Data,WaterLoo,WaterLoo steelBridge,1:14:48.841 PM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 15:06:49.356,41,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 15:06:49.356,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,961,,,,0,,,,,,,,,,,
B5408_18A,DT_DOUBLE,ue,961,-1.810333,103.863434,,0,{NULL},106520,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-386.564423,Not RatioMetric,B5408_18A,Strain,
B7057_18A,DT_DOUBLE,ue,961,-1.879456,154.554108,,0,{NULL},102960,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-87.006454,Not RatioMetric,B7057_18A,Strain,
B6181_18A,DT_DOUBLE,ue,961,-9.289093,67.943855,,0,{NULL},112800,0,ExcitationOn,64,"IW4-0627,0,CHAN-3",-163.467438,Not RatioMetric,B6181_18A,Strain,
B5397_18A,DT_DOUBLE,ue,961,-4.438705,72.972488,,0,{NULL},104080,0,ExcitationOn,64,"IW4-0627,0,CHAN-4",-219.337814,Not RatioMetric,B5397_18A,Strain,
B7036_18A,DT_DOUBLE,ue,961,-3.08691,26.817217,,0,{NULL},101400,0,ExcitationOn,64,"P-0448,0,CHAN-1",30.5137,Not RatioMetric,B7036_18A,Strain,
B7048_18A,DT_DOUBLE,ue,961,-1.166748,45.526794,,0,{NULL},103240,0,ExcitationOn,64,"P-0448,0,CHAN-2",452.884155,Not RatioMetric,B7048_18A,Strain,
B4546_18A,DT_DOUBLE,ue,961,-0.891418,16.372986,,0,{NULL},105460,0,ExcitationOn,64,"P-0448,0,CHAN-3",605.804932,Not RatioMetric,B4546_18A,Strain,
B7040_18A,DT_DOUBLE,ue,961,-1.526505,25.087688,,0,{NULL},102680,0,ExcitationOn,64,"P-0448,0,CHAN-4",-81.061432,Not RatioMetric,B7040_18A,Strain,
B7050_18A,DT_DOUBLE,ue,961,-1.962959,101.271149,,0,{NULL},101920,0,ExcitationOn,64,"IW4-0629,0,CHAN-1",-68.392784,Not RatioMetric,B7050_18A,Strain,
B7052_18A,DT_DOUBLE,ue,961,-0.861671,58.55632,,0,{NULL},102020,0,ExcitationOn,64,"IW4-0629,0,CHAN-2",20.059999,Not RatioMetric,B7052_18A,Strain,
B7038_18A,DT_DOUBLE,ue,961,-5.309525,50.770714,,0,{NULL},104360,0,ExcitationOn,64,"IW4-0629,0,CHAN-3",106.096367,Not RatioMetric,B7038_18A,Strain,
