Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
WaterLoo steelBridge_R23_07_25_2019_14_52_25,WaterLooSteelBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 02:52:27.282 PM,C:\STS_UserData\Data\July_2019\25\WaterLoo steelBridge_R23_07_25_2019_14_52_25.tdms,C:\STS_UserData\Data,WaterLoo,WaterLoo steelBridge,1:14:48.841 PM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 14:52:25.479,41,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 14:52:25.479,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,1533,,,,0,,,,,,,,,,,
B5408_18A,DT_DOUBLE,ue,1533,-1.399597,61.19577,,0,{NULL},106520,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-385.820129,Not RatioMetric,B5408_18A,Strain,
B7057_18A,DT_DOUBLE,ue,1533,-1.588577,34.629295,,0,{NULL},102960,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-86.16716,Not RatioMetric,B7057_18A,Strain,
B6181_18A,DT_DOUBLE,ue,1533,-1.693359,9.167618,,0,{NULL},112800,0,ExcitationOn,64,"IW4-0627,0,CHAN-3",-162.68895,Not RatioMetric,B6181_18A,Strain,
B5397_18A,DT_DOUBLE,ue,1533,-2.073456,18.943756,,0,{NULL},104080,0,ExcitationOn,64,"IW4-0627,0,CHAN-4",-218.373611,Not RatioMetric,B5397_18A,Strain,
B7036_18A,DT_DOUBLE,ue,1533,-2.751011,77.032852,,0,{NULL},101400,0,ExcitationOn,64,"P-0448,0,CHAN-1",30.956459,Not RatioMetric,B7036_18A,Strain,
B7048_18A,DT_DOUBLE,ue,1533,-1.98056,122.610016,,0,{NULL},103240,0,ExcitationOn,64,"P-0448,0,CHAN-2",453.725983,Not RatioMetric,B7048_18A,Strain,
B4546_18A,DT_DOUBLE,ue,1533,-2.231689,58.70459,,0,{NULL},105460,0,ExcitationOn,64,"P-0448,0,CHAN-3",606.156006,Not RatioMetric,B4546_18A,Strain,
B7040_18A,DT_DOUBLE,ue,1533,-4.24382,74.068153,,0,{NULL},102680,0,ExcitationOn,64,"P-0448,0,CHAN-4",-80.416496,Not RatioMetric,B7040_18A,Strain,
B7050_18A,DT_DOUBLE,ue,1533,-2.618439,132.320557,,0,{NULL},101920,0,ExcitationOn,64,"IW4-0629,0,CHAN-1",-67.567772,Not RatioMetric,B7050_18A,Strain,
B7052_18A,DT_DOUBLE,ue,1533,-1.113384,70.951981,,0,{NULL},102020,0,ExcitationOn,64,"IW4-0629,0,CHAN-2",20.438646,Not RatioMetric,B7052_18A,Strain,
B7038_18A,DT_DOUBLE,ue,1533,-6.095947,65.894302,,0,{NULL},104360,0,ExcitationOn,64,"IW4-0629,0,CHAN-3",106.576263,Not RatioMetric,B7038_18A,Strain,
B7049_18A,DT_DOUBLE,ue,1533,-2.408628,113.978851,,0,{NULL},103680,0,ExcitationOn,64,"IW4-0629,0,CHAN-4",7.621143,Not RatioMetric,B7049_18A,Strain,
B7033_18A,DT_DOUBLE,ue,1533,-2.90744,21.635712,,0,{NULL},104120,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-281.784302,Not RatioMetric,B7033_18A,Strain,
B7034_18A,DT_DOUBLE,ue,1533,-1.380127,1.328247,,0,{NULL},101660,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",-596.469238,Not RatioMetric,B7034_18A,Strain,
B7053_18A,DT_DOUBLE,ue,1533,-1.979965,34.850449,,0,{NULL},102120,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-186.706802,Not RatioMetric,B7053_18A,Strain,
B7041_18A,DT_DOUBLE,ue,1533,-1.682678,18.488098,,0,{NULL},101380,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",-398.917664,Not RatioMetric,B7041_18A,Strain,
A2149,DT_DOUBLE,g,1533,-0.000823,0.000898,,0,{NULL},2.5188,0,ExcitationOn,1,"IW4-0626,0,CHAN-1",-0.008459,Not RatioMetric,A2149,Accelerometer,
B7044_18A,DT_DOUBLE,ue,1533,-3.017639,46.71402,,0,{NULL},103120,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",315.230438,Not RatioMetric,B7044_18A,Strain,
B7058_18A,DT_DOUBLE,ue,1533,-1.903717,83.705826,,0,{NULL},103240,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-310.273529,Not RatioMetric,B7058_18A,Strain,
B7047_18A,DT_DOUBLE,ue,1533,-1.890579,54.70401,,0,{NULL},103120,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-127.3965,Not RatioMetric,B7047_18A,Strain,
B4541_18A,DT_DOUBLE,ue,1533,-3.078674,52.347595,,0,{NULL},108040,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",518.013123,Not RatioMetric,B4541_18A,Strain,
B4526_18A,DT_DOUBLE,ue,1533,-2.62439,32.077515,,0,{NULL},104860,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-1597.915527,Not RatioMetric,B4526_18A,Strain,
B7061_18A,DT_DOUBLE,ue,1533,-1.545021,76.200562,,0,{NULL},103540,0,ExcitationOn,64,"IW4-0625,0,CHAN-3",-118.677963,Not RatioMetric,B7061_18A,Strain,
B6876_18B,DT_DOUBLE,ue,1533,-3.107224,12.200684,,0,{NULL},104100,0,ExcitationOn,64,"IW4-0625,0,CHAN-4",-248.53862,Not RatioMetric,B6876_18B,Strain,
IW4-0624-0-CHAN-1,DT_DOUBLE,none,1533,-0.001379,-0.001334,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-1",0,Not RatioMetric,IW4-0624-0-CHAN-1,Unknown,
IW4-0624-0-CHAN-2,DT_DOUBLE,none,1533,-0.000976,-0.000924,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-2",0,Not RatioMetric,IW4-0624-0-CHAN-2,Unknown,
B5411_18A,DT_DOUBLE,ue,1533,-1.079544,3.287888,,0,{NULL},107080,0,ExcitationOn,64,"IW4-0624,0,CHAN-3",172.38382,Not RatioMetric,B5411_18A,Strain,
IW4-0624-0-CHAN-4,DT_DOUBLE,none,1533,-0.000893,-0.000839,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-4",0,Not RatioMetric,IW4-0624-0-CHAN-4,Unknown,
B7045_18A,DT_DOUBLE,ue,1533,-2.688873,129.928955,,0,{NULL},104640,0,ExcitationOn,64,"IW4-0634,0,CHAN-1",-146.453491,Not RatioMetric,B7045_18A,Strain,
