Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
WaterLoo steelBridge_R9_07_25_2019_14_30_52,WaterLooSteelBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 02:30:54.049 PM,C:\STS_UserData\Data\July_2019\25\WaterLoo steelBridge_R9_07_25_2019_14_30_52.tdms,C:\STS_UserData\Data,WaterLoo,WaterLoo steelBridge,1:14:48.841 PM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 14:30:52.323,41,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 14:30:52.323,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,1845,,,,0,,,,,,,,,,,
B5408_18A,DT_DOUBLE,ue,1845,-1.654114,106.29187,,0,{NULL},106520,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-384.767822,Not RatioMetric,B5408_18A,Strain,
B7057_18A,DT_DOUBLE,ue,1845,-1.626526,133.11232,,0,{NULL},102960,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-85.879814,Not RatioMetric,B7057_18A,Strain,
B6181_18A,DT_DOUBLE,ue,1845,-9.019531,60.162056,,0,{NULL},112800,0,ExcitationOn,64,"IW4-0627,0,CHAN-3",-161.806534,Not RatioMetric,B6181_18A,Strain,
B5397_18A,DT_DOUBLE,ue,1845,-3.791641,75.144684,,0,{NULL},104080,0,ExcitationOn,64,"IW4-0627,0,CHAN-4",-218.496658,Not RatioMetric,B5397_18A,Strain,
