Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
WaterLoo steelBridge_R50_07_25_2019_15_31_44,WaterLooSteelBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 03:31:46.082 PM,C:\STS_UserData\Data\July_2019\25\WaterLoo steelBridge_R50_07_25_2019_15_31_44.tdms,C:\STS_UserData\Data,WaterLoo,WaterLoo steelBridge,1:14:48.841 PM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 15:31:44.256,41,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 15:31:44.256,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,1273,,,,0,,,,,,,,,,,
B5408_18A,DT_DOUBLE,ue,1273,-1.556732,78.655792,,0,{NULL},106520,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-390.583588,Not RatioMetric,B5408_18A,Strain,
B7057_18A,DT_DOUBLE,ue,1273,-2.27066,60.313469,,0,{NULL},102960,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-90.907234,Not RatioMetric,B7057_18A,Strain,
B6181_18A,DT_DOUBLE,ue,1273,-3.622208,20.890717,,0,{NULL},112800,0,ExcitationOn,64,"IW4-0627,0,CHAN-3",-168.612671,Not RatioMetric,B6181_18A,Strain,
B5397_18A,DT_DOUBLE,ue,1273,-2.182938,30.405563,,0,{NULL},104080,0,ExcitationOn,64,"IW4-0627,0,CHAN-4",-223.166687,Not RatioMetric,B5397_18A,Strain,
B7036_18A,DT_DOUBLE,ue,1273,-3.696058,61.656246,,0,{NULL},101400,0,ExcitationOn,64,"P-0448,0,CHAN-1",28.487385,Not RatioMetric,B7036_18A,Strain,
B7048_18A,DT_DOUBLE,ue,1273,-1.743225,94.5737,,0,{NULL},103240,0,ExcitationOn,64,"P-0448,0,CHAN-2",449.523773,Not RatioMetric,B7048_18A,Strain,
B4546_18A,DT_DOUBLE,ue,1273,-2.334351,43.27478,,0,{NULL},105460,0,ExcitationOn,64,"P-0448,0,CHAN-3",601.109924,Not RatioMetric,B4546_18A,Strain,
B7040_18A,DT_DOUBLE,ue,1273,-1.354919,58.458683,,0,{NULL},102680,0,ExcitationOn,64,"P-0448,0,CHAN-4",-84.699944,Not RatioMetric,B7040_18A,Strain,
B7050_18A,DT_DOUBLE,ue,1273,-2.161598,128.148331,,0,{NULL},101920,0,ExcitationOn,64,"IW4-0629,0,CHAN-1",-71.507835,Not RatioMetric,B7050_18A,Strain,
B7052_18A,DT_DOUBLE,ue,1273,-3.716017,68.258682,,0,{NULL},102020,0,ExcitationOn,64,"IW4-0629,0,CHAN-2",17.479191,Not RatioMetric,B7052_18A,Strain,
B7038_18A,DT_DOUBLE,ue,1273,-6.719818,70.749802,,0,{NULL},104360,0,ExcitationOn,64,"IW4-0629,0,CHAN-3",102.762222,Not RatioMetric,B7038_18A,Strain,
B7049_18A,DT_DOUBLE,ue,1273,-1.901076,116.07457,,0,{NULL},103680,0,ExcitationOn,64,"IW4-0629,0,CHAN-4",3.743314,Not RatioMetric,B7049_18A,Strain,
B7033_18A,DT_DOUBLE,ue,1273,-1.602203,13.583038,,0,{NULL},104120,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-287.103058,Not RatioMetric,B7033_18A,Strain,
B7034_18A,DT_DOUBLE,ue,1273,-0.618591,0.582886,,0,{NULL},101660,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",-598.834717,Not RatioMetric,B7034_18A,Strain,
B7053_18A,DT_DOUBLE,ue,1273,-1.647842,21.353241,,0,{NULL},102120,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-191.526611,Not RatioMetric,B7053_18A,Strain,
B7041_18A,DT_DOUBLE,ue,1273,-1.910156,11.972778,,0,{NULL},101380,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",-403.084015,Not RatioMetric,B7041_18A,Strain,
A2149,DT_DOUBLE,g,1273,-0.00392,0.004708,,0,{NULL},2.5188,0,ExcitationOn,1,"IW4-0626,0,CHAN-1",-0.008768,Not RatioMetric,A2149,Accelerometer,
B7044_18A,DT_DOUBLE,ue,1273,-1.393829,67.279999,,0,{NULL},103120,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",309.302399,Not RatioMetric,B7044_18A,Strain,
B7058_18A,DT_DOUBLE,ue,1273,-1.757141,100.648514,,0,{NULL},103240,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-314.373505,Not RatioMetric,B7058_18A,Strain,
B7047_18A,DT_DOUBLE,ue,1273,-3.396484,77.07962,,0,{NULL},103120,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-130.33194,Not RatioMetric,B7047_18A,Strain,
B4541_18A,DT_DOUBLE,ue,1273,-1.882996,34.92572,,0,{NULL},108040,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",515.55072,Not RatioMetric,B4541_18A,Strain,
B4526_18A,DT_DOUBLE,ue,1273,-1.630249,19.972534,,0,{NULL},104860,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-1602.282227,Not RatioMetric,B4526_18A,Strain,
B7061_18A,DT_DOUBLE,ue,1273,-1.19854,50.895683,,0,{NULL},103540,0,ExcitationOn,64,"IW4-0625,0,CHAN-3",-123.791862,Not RatioMetric,B7061_18A,Strain,
B6876_18B,DT_DOUBLE,ue,1273,-1.613602,7.566727,,0,{NULL},104100,0,ExcitationOn,64,"IW4-0625,0,CHAN-4",-254.6353,Not RatioMetric,B6876_18B,Strain,
IW4-0624-0-CHAN-1,DT_DOUBLE,none,1273,-0.00139,-0.00134,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-1",0,Not RatioMetric,IW4-0624-0-CHAN-1,Unknown,
IW4-0624-0-CHAN-2,DT_DOUBLE,none,1273,-0.000977,-0.000924,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-2",0,Not RatioMetric,IW4-0624-0-CHAN-2,Unknown,
B5411_18A,DT_DOUBLE,ue,1273,-1.459351,9.784225,,0,{NULL},107080,0,ExcitationOn,64,"IW4-0624,0,CHAN-3",167.43959,Not RatioMetric,B5411_18A,Strain,
