Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
PonkaConcreteBridge_R24_07_25_2019_10_48_55,PonkaConcretBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 10:48:57.178 AM,C:\STS_UserData\Data\July_2019\25\PonkaConcreteBridge_R24_07_25_2019_10_48_55.tdms,C:\STS_UserData\Data,Ponak Omaha,PonkaConcreteBridge,9:43:14.942 AM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 10:48:55.466,33,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 10:48:55.466,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,1379,,,,0,,,,,,,,,,,
B7030_18A,DT_DOUBLE,ue,1379,-0.546356,10.859444,,0,{NULL},103720,0,ExcitationOn,64,"P-0463,0,CHAN-1",-135.473236,Not RatioMetric,B7030_18A,Strain,
B4520_18A,DT_DOUBLE,ue,1379,-0.280334,4.328186,,0,{NULL},107760,0,ExcitationOn,64,"P-0463,0,CHAN-2",-583.728943,Not RatioMetric,B4520_18A,Strain,
B7037_18A,DT_DOUBLE,ue,1379,-0.218201,3.021039,,0,{NULL},103460,0,ExcitationOn,64,"P-0463,0,CHAN-3",1.142647,Not RatioMetric,B7037_18A,Strain,
P-0463-0-CHAN-4,DT_DOUBLE,none,1379,-0.002559,-0.002499,,0,{NULL},1,0,ExcitationOn,1,"P-0463,0,CHAN-4",0,Not RatioMetric,P-0463-0-CHAN-4,Unknown,
B7060_18A,DT_DOUBLE,ue,1379,-1.804138,17.975403,,0,{NULL},103720,0,ExcitationOn,64,"P-0448,0,CHAN-1",-471.54837,Not RatioMetric,B7060_18A,Strain,
B4524_18A,DT_DOUBLE,ue,1379,-0.36615,8.378967,,0,{NULL},108120,0,ExcitationOn,64,"P-0448,0,CHAN-2",-400.658417,Not RatioMetric,B4524_18A,Strain,
B5410_18A,DT_DOUBLE,ue,1379,-0.504112,15.622711,,0,{NULL},106080,0,ExcitationOn,64,"P-0448,0,CHAN-3",122.919632,Not RatioMetric,B5410_18A,Strain,
B4531_18A,DT_DOUBLE,ue,1379,-1.148865,17.49823,,0,{NULL},108920,0,ExcitationOn,64,"P-0448,0,CHAN-4",-615.820984,Not RatioMetric,B4531_18A,Strain,
B7039_18A,DT_DOUBLE,ue,1379,0.006729,9.537796,,0,{NULL},102620,0,ExcitationOn,64,"IW4-0626,0,CHAN-1",-233.14473,Not RatioMetric,B7039_18A,Strain,
B7056_18A,DT_DOUBLE,ue,1379,-0.108276,9.329819,,0,{NULL},102920,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",-149.305206,Not RatioMetric,B7056_18A,Strain,
B5406_18A,DT_DOUBLE,ue,1379,-0.083221,11.328903,,0,{NULL},106560,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-103.749397,Not RatioMetric,B5406_18A,Strain,
B5395_18A,DT_DOUBLE,ue,1379,-0.153946,12.50248,,0,{NULL},108400,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-55.996475,Not RatioMetric,B5395_18A,Strain,
B6192_18A,DT_DOUBLE,ue,1379,-6.987381,0.1716,,0,{NULL},104960,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-216.956543,Not RatioMetric,B6192_18A,Strain,
B6190_18A,DT_DOUBLE,ue,1379,-0.205914,22.082985,,0,{NULL},114400,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",48.444839,Not RatioMetric,B6190_18A,Strain,
B7035_18A,DT_DOUBLE,ue,1379,-0.119087,8.432777,,0,{NULL},102560,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-108.780441,Not RatioMetric,B7035_18A,Strain,
B7059_18A,DT_DOUBLE,ue,1379,-0.250343,18.421417,,0,{NULL},104280,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",102.835052,Not RatioMetric,B7059_18A,Strain,
B7046_18A,DT_DOUBLE,ue,1379,-0.999922,11.572899,,0,{NULL},102880,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",32.430752,Not RatioMetric,B7046_18A,Strain,
B7032_18A,DT_DOUBLE,ue,1379,-0.20051,10.977462,,0,{NULL},100720,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-23.425037,Not RatioMetric,B7032_18A,Strain,
B5382_18A,DT_DOUBLE,ue,1379,-0.585175,4.68161,,0,{NULL},104320,0,ExcitationOn,64,"IW4-0625,0,CHAN-3",183.608719,Not RatioMetric,B5382_18A,Strain,
B6191_18A,DT_DOUBLE,ue,1379,-1.121333,10.93635,,0,{NULL},107720,0,ExcitationOn,64,"IW4-0625,0,CHAN-4",7.096192,Not RatioMetric,B6191_18A,Strain,
B6182_18A,DT_DOUBLE,ue,1379,-2.500103,1.109962,,0,{NULL},107160,0,ExcitationOn,64,"IW4-0634,0,CHAN-1",-22.68681,Not RatioMetric,B6182_18A,Strain,
B5401_18A,DT_DOUBLE,ue,1379,-0.126022,2.765488,,0,{NULL},105780,0,ExcitationOn,64,"IW4-0634,0,CHAN-2",137.948715,Not RatioMetric,B5401_18A,Strain,
B7062_18A,DT_DOUBLE,ue,1379,-0.096497,2.468201,,0,{NULL},105000,0,ExcitationOn,64,"IW4-0634,0,CHAN-3",-566.234741,Not RatioMetric,B7062_18A,Strain,
B7029_18A,DT_DOUBLE,ue,1379,-0.089523,1.224419,,0,{NULL},101400,0,ExcitationOn,64,"IW4-0634,0,CHAN-4",96.779808,Not RatioMetric,B7029_18A,Strain,
B7031_18A,DT_DOUBLE,ue,1379,-0.288948,23.224255,,0,{NULL},101760,0,ExcitationOn,64,"IW4-0636,0,CHAN-1",62.137188,Not RatioMetric,B7031_18A,Strain,
B5412_18A,DT_DOUBLE,ue,1379,-0.335258,18.909233,,0,{NULL},106300,0,ExcitationOn,64,"IW4-0636,0,CHAN-2",109.017159,Not RatioMetric,B5412_18A,Strain,
B7042_18A,DT_DOUBLE,ue,1379,-9.353703,0.079784,,0,{NULL},102140,0,ExcitationOn,64,"IW4-0636,0,CHAN-3",-56.333782,Not RatioMetric,B7042_18A,Strain,
B4523_18A,DT_DOUBLE,ue,1379,-0.312927,19.990417,,0,{NULL},111720,0,ExcitationOn,64,"IW4-0636,0,CHAN-4",-591.0401,Not RatioMetric,B4523_18A,Strain,
B6178_18A,DT_DOUBLE,ue,1379,-0.148193,2.612213,,0,{NULL},108440,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-300.590546,Not RatioMetric,B6178_18A,Strain,
B5381_18A,DT_DOUBLE,ue,1379,-0.188549,3.052013,,0,{NULL},106840,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-50.721264,Not RatioMetric,B5381_18A,Strain,
IW4-0627-0-CHAN-3,DT_DOUBLE,none,1379,-0.003097,-0.003051,,0,{NULL},1,0,ExcitationOn,1,"IW4-0627,0,CHAN-3",0,Not RatioMetric,IW4-0627-0-CHAN-3,Unknown,
IW4-0627-0-CHAN-4,DT_DOUBLE,none,1379,-0.002364,-0.002316,,0,{NULL},1,0,ExcitationOn,1,"IW4-0627,0,CHAN-4",0,Not RatioMetric,IW4-0627-0-CHAN-4,Unknown,
