Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
PonkaConcreteBridge_R14_07_25_2019_10_32_54,PonkaConcretBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 10:32:56.610 AM,C:\STS_UserData\Data\July_2019\25\PonkaConcreteBridge_R14_07_25_2019_10_32_54.tdms,C:\STS_UserData\Data,Ponak Omaha,PonkaConcreteBridge,9:43:14.942 AM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 10:32:54.956,33,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 10:32:54.956,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,2783,,,,0,,,,,,,,,,,
B7030_18A,DT_DOUBLE,ue,2783,-0.550705,15.588181,,0,{NULL},103720,0,ExcitationOn,64,"P-0463,0,CHAN-1",-139.291718,Not RatioMetric,B7030_18A,Strain,
B4520_18A,DT_DOUBLE,ue,2783,-1.448364,17.197632,,0,{NULL},107760,0,ExcitationOn,64,"P-0463,0,CHAN-2",-587.372437,Not RatioMetric,B4520_18A,Strain,
B7037_18A,DT_DOUBLE,ue,2783,-0.406133,11.204618,,0,{NULL},103460,0,ExcitationOn,64,"P-0463,0,CHAN-3",-2.656555,Not RatioMetric,B7037_18A,Strain,
P-0463-0-CHAN-4,DT_DOUBLE,none,2783,-0.002568,-0.002502,,0,{NULL},1,0,ExcitationOn,1,"P-0463,0,CHAN-4",0,Not RatioMetric,P-0463-0-CHAN-4,Unknown,
B7060_18A,DT_DOUBLE,ue,2783,-0.295654,8.090637,,0,{NULL},103720,0,ExcitationOn,64,"P-0448,0,CHAN-1",-474.831207,Not RatioMetric,B7060_18A,Strain,
B4524_18A,DT_DOUBLE,ue,2783,-0.222412,2.788391,,0,{NULL},108120,0,ExcitationOn,64,"P-0448,0,CHAN-2",-403.772095,Not RatioMetric,B4524_18A,Strain,
B5410_18A,DT_DOUBLE,ue,2783,-0.365143,9.255615,,0,{NULL},106080,0,ExcitationOn,64,"P-0448,0,CHAN-3",119.026962,Not RatioMetric,B5410_18A,Strain,
B4531_18A,DT_DOUBLE,ue,2783,-1.617737,17.317993,,0,{NULL},108920,0,ExcitationOn,64,"P-0448,0,CHAN-4",-619.393066,Not RatioMetric,B4531_18A,Strain,
B7039_18A,DT_DOUBLE,ue,2783,0.024658,14.968811,,0,{NULL},102620,0,ExcitationOn,64,"IW4-0626,0,CHAN-1",-339.035278,Not RatioMetric,B7039_18A,Strain,
B7056_18A,DT_DOUBLE,ue,2783,-0.390305,13.653885,,0,{NULL},102920,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",-150.545929,Not RatioMetric,B7056_18A,Strain,
B5406_18A,DT_DOUBLE,ue,2783,-0.266823,18.936867,,0,{NULL},106560,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-106.144554,Not RatioMetric,B5406_18A,Strain,
B5395_18A,DT_DOUBLE,ue,2783,-0.290348,21.335102,,0,{NULL},108400,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-58.573811,Not RatioMetric,B5395_18A,Strain,
B6192_18A,DT_DOUBLE,ue,2783,-7.868118,0.049011,,0,{NULL},104960,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-220.441299,Not RatioMetric,B6192_18A,Strain,
B6190_18A,DT_DOUBLE,ue,2783,-0.311443,18.975498,,0,{NULL},114400,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",46.103779,Not RatioMetric,B6190_18A,Strain,
B7035_18A,DT_DOUBLE,ue,2783,-0.327736,10.052353,,0,{NULL},102560,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-110.436317,Not RatioMetric,B7035_18A,Strain,
B7059_18A,DT_DOUBLE,ue,2783,-0.311653,21.945496,,0,{NULL},104280,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",100.109917,Not RatioMetric,B7059_18A,Strain,
B7046_18A,DT_DOUBLE,ue,2783,-0.871683,12.496363,,0,{NULL},102880,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",30.186777,Not RatioMetric,B7046_18A,Strain,
B7032_18A,DT_DOUBLE,ue,2783,-0.130745,5.685888,,0,{NULL},100720,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-26.047083,Not RatioMetric,B7032_18A,Strain,
B5382_18A,DT_DOUBLE,ue,2783,-0.93634,0.881714,,0,{NULL},104320,0,ExcitationOn,64,"IW4-0625,0,CHAN-3",180.100693,Not RatioMetric,B5382_18A,Strain,
B6191_18A,DT_DOUBLE,ue,2783,-0.11239,3.5749,,0,{NULL},107720,0,ExcitationOn,64,"IW4-0625,0,CHAN-4",3.10109,Not RatioMetric,B6191_18A,Strain,
B6182_18A,DT_DOUBLE,ue,2783,-0.901758,10.057548,,0,{NULL},107160,0,ExcitationOn,64,"IW4-0634,0,CHAN-1",-24.17123,Not RatioMetric,B6182_18A,Strain,
B5401_18A,DT_DOUBLE,ue,2783,-0.192383,9.443512,,0,{NULL},105780,0,ExcitationOn,64,"IW4-0634,0,CHAN-2",136.799957,Not RatioMetric,B5401_18A,Strain,
B7062_18A,DT_DOUBLE,ue,2783,-0.297607,5.524109,,0,{NULL},105000,0,ExcitationOn,64,"IW4-0634,0,CHAN-3",-566.750793,Not RatioMetric,B7062_18A,Strain,
B7029_18A,DT_DOUBLE,ue,2783,-0.273376,2.21666,,0,{NULL},101400,0,ExcitationOn,64,"IW4-0634,0,CHAN-4",95.401543,Not RatioMetric,B7029_18A,Strain,
B7031_18A,DT_DOUBLE,ue,2783,-0.236462,16.056133,,0,{NULL},101760,0,ExcitationOn,64,"IW4-0636,0,CHAN-1",58.625675,Not RatioMetric,B7031_18A,Strain,
B5412_18A,DT_DOUBLE,ue,2783,-0.148712,13.216141,,0,{NULL},106300,0,ExcitationOn,64,"IW4-0636,0,CHAN-2",103.126022,Not RatioMetric,B5412_18A,Strain,
B7042_18A,DT_DOUBLE,ue,2783,-5.27869,0.06076,,0,{NULL},102140,0,ExcitationOn,64,"IW4-0636,0,CHAN-3",-61.400074,Not RatioMetric,B7042_18A,Strain,
B4523_18A,DT_DOUBLE,ue,2783,-0.222656,12.490356,,0,{NULL},111720,0,ExcitationOn,64,"IW4-0636,0,CHAN-4",-594.19928,Not RatioMetric,B4523_18A,Strain,
