Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
WaterLoo steelBridge_R26_07_25_2019_14_56_10,WaterLooSteelBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 02:56:12.076 PM,C:\STS_UserData\Data\July_2019\25\WaterLoo steelBridge_R26_07_25_2019_14_56_10.tdms,C:\STS_UserData\Data,WaterLoo,WaterLoo steelBridge,1:14:48.841 PM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 14:56:10.228,41,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 14:56:10.228,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,965,,,,0,,,,,,,,,,,
B5408_18A,DT_DOUBLE,ue,965,-1.29837,73.299255,,0,{NULL},106520,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-387.230408,Not RatioMetric,B5408_18A,Strain,
B7057_18A,DT_DOUBLE,ue,965,-1.076317,49.141594,,0,{NULL},102960,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-86.722,Not RatioMetric,B7057_18A,Strain,
B6181_18A,DT_DOUBLE,ue,965,-3.240433,14.82341,,0,{NULL},112800,0,ExcitationOn,64,"IW4-0627,0,CHAN-3",-163.017639,Not RatioMetric,B6181_18A,Strain,
B5397_18A,DT_DOUBLE,ue,965,-1.734283,26.644135,,0,{NULL},104080,0,ExcitationOn,64,"IW4-0627,0,CHAN-4",-219.348679,Not RatioMetric,B5397_18A,Strain,
B7036_18A,DT_DOUBLE,ue,965,-3.318233,67.883598,,0,{NULL},101400,0,ExcitationOn,64,"P-0448,0,CHAN-1",29.783079,Not RatioMetric,B7036_18A,Strain,
B7048_18A,DT_DOUBLE,ue,965,-1.502899,105.366333,,0,{NULL},103240,0,ExcitationOn,64,"P-0448,0,CHAN-2",452.426575,Not RatioMetric,B7048_18A,Strain,
B4546_18A,DT_DOUBLE,ue,965,-2.044983,46.267883,,0,{NULL},105460,0,ExcitationOn,64,"P-0448,0,CHAN-3",604.263489,Not RatioMetric,B4546_18A,Strain,
B7040_18A,DT_DOUBLE,ue,965,-2.717506,64.282623,,0,{NULL},102680,0,ExcitationOn,64,"P-0448,0,CHAN-4",-80.011345,Not RatioMetric,B7040_18A,Strain,
B7050_18A,DT_DOUBLE,ue,965,-2.112938,130.962402,,0,{NULL},101920,0,ExcitationOn,64,"IW4-0629,0,CHAN-1",-68.446007,Not RatioMetric,B7050_18A,Strain,
B7052_18A,DT_DOUBLE,ue,965,-3.235348,67.709366,,0,{NULL},102020,0,ExcitationOn,64,"IW4-0629,0,CHAN-2",21.163136,Not RatioMetric,B7052_18A,Strain,
B7038_18A,DT_DOUBLE,ue,965,-3.847824,74.261955,,0,{NULL},104360,0,ExcitationOn,64,"IW4-0629,0,CHAN-3",105.088921,Not RatioMetric,B7038_18A,Strain,
B7049_18A,DT_DOUBLE,ue,965,-1.849286,122.346527,,0,{NULL},103680,0,ExcitationOn,64,"IW4-0629,0,CHAN-4",7.366182,Not RatioMetric,B7049_18A,Strain,
B7033_18A,DT_DOUBLE,ue,965,-1.540192,16.327728,,0,{NULL},104120,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-283.675079,Not RatioMetric,B7033_18A,Strain,
