Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
WaterLoo steelBridge_R19_07_25_2019_14_47_29,WaterLooSteelBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 02:47:31.124 PM,C:\STS_UserData\Data\July_2019\25\WaterLoo steelBridge_R19_07_25_2019_14_47_29.tdms,C:\STS_UserData\Data,WaterLoo,WaterLoo steelBridge,1:14:48.841 PM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 14:47:29.292,41,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 14:47:29.292,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,1377,,,,0,,,,,,,,,,,
B5408_18A,DT_DOUBLE,ue,1377,-1.733246,108.246338,,0,{NULL},106520,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-385.746521,Not RatioMetric,B5408_18A,Strain,
B7057_18A,DT_DOUBLE,ue,1377,-1.659805,135.971985,,0,{NULL},102960,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-86.050919,Not RatioMetric,B7057_18A,Strain,
B6181_18A,DT_DOUBLE,ue,1377,-7.791138,57.54422,,0,{NULL},112800,0,ExcitationOn,64,"IW4-0627,0,CHAN-3",-162.857498,Not RatioMetric,B6181_18A,Strain,
B5397_18A,DT_DOUBLE,ue,1377,-3.919739,66.384872,,0,{NULL},104080,0,ExcitationOn,64,"IW4-0627,0,CHAN-4",-218.094284,Not RatioMetric,B5397_18A,Strain,
B7036_18A,DT_DOUBLE,ue,1377,-2.596497,29.696318,,0,{NULL},101400,0,ExcitationOn,64,"P-0448,0,CHAN-1",31.029554,Not RatioMetric,B7036_18A,Strain,
B7048_18A,DT_DOUBLE,ue,1377,-1.196014,53.438354,,0,{NULL},103240,0,ExcitationOn,64,"P-0448,0,CHAN-2",453.965576,Not RatioMetric,B7048_18A,Strain,
B4546_18A,DT_DOUBLE,ue,1377,-0.741943,17.851807,,0,{NULL},105460,0,ExcitationOn,64,"P-0448,0,CHAN-3",605.575439,Not RatioMetric,B4546_18A,Strain,
B7040_18A,DT_DOUBLE,ue,1377,-1.585587,29.70179,,0,{NULL},102680,0,ExcitationOn,64,"P-0448,0,CHAN-4",-80.679222,Not RatioMetric,B7040_18A,Strain,
