Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
WaterLoo steelBridge_R1_07_25_2019_14_00_33,WaterLooSteelBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 02:00:35.558 PM,C:\STS_UserData\Data\July_2019\25\WaterLoo steelBridge_R1_07_25_2019_14_00_33.tdms,C:\STS_UserData\Data,WaterLoo,WaterLoo steelBridge,1:14:48.841 PM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 14:00:33.653,41,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 14:00:33.653,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,15313,,,,0,,,,,,,,,,,
B5408_18A,DT_DOUBLE,ue,15313,-0.830292,21.569824,,0,{NULL},106520,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-383.122528,Not RatioMetric,B5408_18A,Strain,
B7057_18A,DT_DOUBLE,ue,15313,-1.018143,6.744659,,0,{NULL},102960,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-84.856812,Not RatioMetric,B7057_18A,Strain,
B6181_18A,DT_DOUBLE,ue,15313,-2.160645,2.751541,,0,{NULL},112800,0,ExcitationOn,64,"IW4-0627,0,CHAN-3",-159.756241,Not RatioMetric,B6181_18A,Strain,
B5397_18A,DT_DOUBLE,ue,15313,-1.208008,6.777985,,0,{NULL},104080,0,ExcitationOn,64,"IW4-0627,0,CHAN-4",-218.146881,Not RatioMetric,B5397_18A,Strain,
B7036_18A,DT_DOUBLE,ue,15313,-3.808182,76.505173,,0,{NULL},101400,0,ExcitationOn,64,"P-0448,0,CHAN-1",30.711472,Not RatioMetric,B7036_18A,Strain,
B7048_18A,DT_DOUBLE,ue,15313,-1.922272,119.821411,,0,{NULL},103240,0,ExcitationOn,64,"P-0448,0,CHAN-2",454.910095,Not RatioMetric,B7048_18A,Strain,
B4546_18A,DT_DOUBLE,ue,15313,-2.951782,69.506226,,0,{NULL},105460,0,ExcitationOn,64,"P-0448,0,CHAN-3",605.469177,Not RatioMetric,B4546_18A,Strain,
B7040_18A,DT_DOUBLE,ue,15313,-1.336891,75.241615,,0,{NULL},102680,0,ExcitationOn,64,"P-0448,0,CHAN-4",-78.75592,Not RatioMetric,B7040_18A,Strain,
