Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
WaterLoo steelBridge_R39_07_25_2019_15_15_27,WaterLooSteelBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 03:15:29.193 PM,C:\STS_UserData\Data\July_2019\25\WaterLoo steelBridge_R39_07_25_2019_15_15_27.tdms,C:\STS_UserData\Data,WaterLoo,WaterLoo steelBridge,1:14:48.841 PM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 15:15:27.390,41,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 15:15:27.390,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,1221,,,,0,,,,,,,,,,,
B5408_18A,DT_DOUBLE,ue,1221,-1.317963,60.160217,,0,{NULL},106520,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-387.267609,Not RatioMetric,B5408_18A,Strain,
B7057_18A,DT_DOUBLE,ue,1221,-2.753708,34.943489,,0,{NULL},102960,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-87.109093,Not RatioMetric,B7057_18A,Strain,
B6181_18A,DT_DOUBLE,ue,1221,-1.561523,12.045044,,0,{NULL},112800,0,ExcitationOn,64,"IW4-0627,0,CHAN-3",-164.795273,Not RatioMetric,B6181_18A,Strain,
B5397_18A,DT_DOUBLE,ue,1221,-3.041214,18.263809,,0,{NULL},104080,0,ExcitationOn,64,"IW4-0627,0,CHAN-4",-218.792007,Not RatioMetric,B5397_18A,Strain,
B7036_18A,DT_DOUBLE,ue,1221,-3.285118,74.783302,,0,{NULL},101400,0,ExcitationOn,64,"P-0448,0,CHAN-1",30.638832,Not RatioMetric,B7036_18A,Strain,
B7048_18A,DT_DOUBLE,ue,1221,-1.977448,115.107635,,0,{NULL},103240,0,ExcitationOn,64,"P-0448,0,CHAN-2",452.545135,Not RatioMetric,B7048_18A,Strain,
B4546_18A,DT_DOUBLE,ue,1221,-1.81665,56.119507,,0,{NULL},105460,0,ExcitationOn,64,"P-0448,0,CHAN-3",605.008118,Not RatioMetric,B4546_18A,Strain,
B7040_18A,DT_DOUBLE,ue,1221,-4.020561,72.3806,,0,{NULL},102680,0,ExcitationOn,64,"P-0448,0,CHAN-4",-81.706314,Not RatioMetric,B7040_18A,Strain,
B7050_18A,DT_DOUBLE,ue,1221,-2.374344,126.104401,,0,{NULL},101920,0,ExcitationOn,64,"IW4-0629,0,CHAN-1",-68.598213,Not RatioMetric,B7050_18A,Strain,
B7052_18A,DT_DOUBLE,ue,1221,-1.073317,71.843094,,0,{NULL},102020,0,ExcitationOn,64,"IW4-0629,0,CHAN-2",19.902935,Not RatioMetric,B7052_18A,Strain,
B7038_18A,DT_DOUBLE,ue,1221,-6.443306,64.499329,,0,{NULL},104360,0,ExcitationOn,64,"IW4-0629,0,CHAN-3",106.176376,Not RatioMetric,B7038_18A,Strain,
B7049_18A,DT_DOUBLE,ue,1221,-2.206647,111.059708,,0,{NULL},103680,0,ExcitationOn,64,"IW4-0629,0,CHAN-4",6.994502,Not RatioMetric,B7049_18A,Strain,
B7033_18A,DT_DOUBLE,ue,1221,-2.647186,21.029602,,0,{NULL},104120,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-283.433197,Not RatioMetric,B7033_18A,Strain,
B7034_18A,DT_DOUBLE,ue,1221,-1.352478,1.413452,,0,{NULL},101660,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",-597.458801,Not RatioMetric,B7034_18A,Strain,
B7053_18A,DT_DOUBLE,ue,1221,-2.215958,34.565063,,0,{NULL},102120,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-188.385162,Not RatioMetric,B7053_18A,Strain,
B7041_18A,DT_DOUBLE,ue,1221,-1.56958,17.636902,,0,{NULL},101380,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",-400.09906,Not RatioMetric,B7041_18A,Strain,
A2149,DT_DOUBLE,g,1221,-0.001723,0.00143,,0,{NULL},2.5188,0,ExcitationOn,1,"IW4-0626,0,CHAN-1",-0.008582,Not RatioMetric,A2149,Accelerometer,
B7044_18A,DT_DOUBLE,ue,1221,-2.627319,47.968109,,0,{NULL},103120,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",312.72348,Not RatioMetric,B7044_18A,Strain,
B7058_18A,DT_DOUBLE,ue,1221,-1.78952,81.259537,,0,{NULL},103240,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-311.054962,Not RatioMetric,B7058_18A,Strain,
B7047_18A,DT_DOUBLE,ue,1221,-2.965645,58.60218,,0,{NULL},103120,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-127.452156,Not RatioMetric,B7047_18A,Strain,
B4541_18A,DT_DOUBLE,ue,1221,-2.87677,50.05304,,0,{NULL},108040,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",517.255798,Not RatioMetric,B4541_18A,Strain,
B4526_18A,DT_DOUBLE,ue,1221,-2.495361,30.842529,,0,{NULL},104860,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-1599.123657,Not RatioMetric,B4526_18A,Strain,
B7061_18A,DT_DOUBLE,ue,1221,-1.548996,72.308746,,0,{NULL},103540,0,ExcitationOn,64,"IW4-0625,0,CHAN-3",-120.412376,Not RatioMetric,B7061_18A,Strain,
B6876_18B,DT_DOUBLE,ue,1221,-2.710327,11.962952,,0,{NULL},104100,0,ExcitationOn,64,"IW4-0625,0,CHAN-4",-250.846695,Not RatioMetric,B6876_18B,Strain,
IW4-0624-0-CHAN-1,DT_DOUBLE,none,1221,-0.001382,-0.001338,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-1",0,Not RatioMetric,IW4-0624-0-CHAN-1,Unknown,
IW4-0624-0-CHAN-2,DT_DOUBLE,none,1221,-0.000984,-0.000932,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-2",0,Not RatioMetric,IW4-0624-0-CHAN-2,Unknown,
B5411_18A,DT_DOUBLE,ue,1221,-0.34491,3.641144,,0,{NULL},107080,0,ExcitationOn,64,"IW4-0624,0,CHAN-3",169.616882,Not RatioMetric,B5411_18A,Strain,
IW4-0624-0-CHAN-4,DT_DOUBLE,none,1221,-0.000881,-0.000826,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-4",0,Not RatioMetric,IW4-0624-0-CHAN-4,Unknown,
B7045_18A,DT_DOUBLE,ue,1221,-2.577286,123.173126,,0,{NULL},104640,0,ExcitationOn,64,"IW4-0634,0,CHAN-1",-147.588516,Not RatioMetric,B7045_18A,Strain,
B7051_18A,DT_DOUBLE,ue,1221,-3.765411,79.31015,,0,{NULL},101580,0,ExcitationOn,64,"IW4-0634,0,CHAN-2",187.387115,Not RatioMetric,B7051_18A,Strain,
B7043_18A,DT_DOUBLE,ue,1221,-4.826599,80.234619,,0,{NULL},102500,0,ExcitationOn,64,"IW4-0634,0,CHAN-3",-518.820984,Not RatioMetric,B7043_18A,Strain,
