Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
WaterLoo steelBridge_R49_07_25_2019_15_30_19,WaterLooSteelBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 03:30:21.010 PM,C:\STS_UserData\Data\July_2019\25\WaterLoo steelBridge_R49_07_25_2019_15_30_19.tdms,C:\STS_UserData\Data,WaterLoo,WaterLoo steelBridge,1:14:48.841 PM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 15:30:19.089,41,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 15:30:19.089,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,805,,,,0,,,,,,,,,,,
B5408_18A,DT_DOUBLE,ue,805,-1.341736,53.791962,,0,{NULL},106520,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-390.191376,Not RatioMetric,B5408_18A,Strain,
B7057_18A,DT_DOUBLE,ue,805,-3.525803,30.76992,,0,{NULL},102960,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-90.055984,Not RatioMetric,B7057_18A,Strain,
B6181_18A,DT_DOUBLE,ue,805,-1.242523,10.016022,,0,{NULL},112800,0,ExcitationOn,64,"IW4-0627,0,CHAN-3",-168.149368,Not RatioMetric,B6181_18A,Strain,
B5397_18A,DT_DOUBLE,ue,805,-3.530151,15.558517,,0,{NULL},104080,0,ExcitationOn,64,"IW4-0627,0,CHAN-4",-222.149094,Not RatioMetric,B5397_18A,Strain,
B7036_18A,DT_DOUBLE,ue,805,-2.492846,74.631592,,0,{NULL},101400,0,ExcitationOn,64,"P-0448,0,CHAN-1",28.666592,Not RatioMetric,B7036_18A,Strain,
B7048_18A,DT_DOUBLE,ue,805,-1.820862,121.847961,,0,{NULL},103240,0,ExcitationOn,64,"P-0448,0,CHAN-2",450.091553,Not RatioMetric,B7048_18A,Strain,
B4546_18A,DT_DOUBLE,ue,805,-1.439514,60.894958,,0,{NULL},105460,0,ExcitationOn,64,"P-0448,0,CHAN-3",603.110291,Not RatioMetric,B4546_18A,Strain,
B7040_18A,DT_DOUBLE,ue,805,-3.719009,73.379425,,0,{NULL},102680,0,ExcitationOn,64,"P-0448,0,CHAN-4",-83.932053,Not RatioMetric,B7040_18A,Strain,
B7050_18A,DT_DOUBLE,ue,805,-2.22451,129.620819,,0,{NULL},101920,0,ExcitationOn,64,"IW4-0629,0,CHAN-1",-71.0746,Not RatioMetric,B7050_18A,Strain,
B7052_18A,DT_DOUBLE,ue,805,-0.935623,70.567604,,0,{NULL},102020,0,ExcitationOn,64,"IW4-0629,0,CHAN-2",17.537262,Not RatioMetric,B7052_18A,Strain,
B7038_18A,DT_DOUBLE,ue,805,-6.801018,63.391907,,0,{NULL},104360,0,ExcitationOn,64,"IW4-0629,0,CHAN-3",104.005524,Not RatioMetric,B7038_18A,Strain,
B7049_18A,DT_DOUBLE,ue,805,-2.027098,106.583946,,0,{NULL},103680,0,ExcitationOn,64,"IW4-0629,0,CHAN-4",4.372546,Not RatioMetric,B7049_18A,Strain,
B7033_18A,DT_DOUBLE,ue,805,-3.327942,25.115692,,0,{NULL},104120,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-285.87381,Not RatioMetric,B7033_18A,Strain,
B7034_18A,DT_DOUBLE,ue,805,-1.713257,1.808472,,0,{NULL},101660,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",-598.3797,Not RatioMetric,B7034_18A,Strain,
B7053_18A,DT_DOUBLE,ue,805,-2.307251,40.786667,,0,{NULL},102120,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-191.276825,Not RatioMetric,B7053_18A,Strain,
B7041_18A,DT_DOUBLE,ue,805,-1.506012,21.905457,,0,{NULL},101380,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",-403.085449,Not RatioMetric,B7041_18A,Strain,
A2149,DT_DOUBLE,g,805,-0.004116,0.003198,,0,{NULL},2.5188,0,ExcitationOn,1,"IW4-0626,0,CHAN-1",-0.008782,Not RatioMetric,A2149,Accelerometer,
B7044_18A,DT_DOUBLE,ue,805,-2.318329,41.885529,,0,{NULL},103120,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",310.029877,Not RatioMetric,B7044_18A,Strain,
B7058_18A,DT_DOUBLE,ue,805,-1.486847,74.312927,,0,{NULL},103240,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-313.851196,Not RatioMetric,B7058_18A,Strain,
B7047_18A,DT_DOUBLE,ue,805,-2.287888,51.981964,,0,{NULL},103120,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-130.100464,Not RatioMetric,B7047_18A,Strain,
