Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
PonkaConcreteBridge_R33_07_25_2019_11_06_17,PonkaConcretBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 11:06:19.719 AM,C:\STS_UserData\Data\July_2019\25\PonkaConcreteBridge_R33_07_25_2019_11_06_17.tdms,C:\STS_UserData\Data,Ponak Omaha,PonkaConcreteBridge,9:43:14.942 AM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 11:06:18.005,33,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 11:06:18.005,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,1068,,,,0,,,,,,,,,,,
B7030_18A,DT_DOUBLE,ue,1068,-0.070801,0.103638,,0,{NULL},103720,0,ExcitationOn,64,"P-0463,0,CHAN-1",-131.574417,Not RatioMetric,B7030_18A,Strain,
B4520_18A,DT_DOUBLE,ue,1068,-0.093262,0.135376,,0,{NULL},107760,0,ExcitationOn,64,"P-0463,0,CHAN-2",-579.493958,Not RatioMetric,B4520_18A,Strain,
B7037_18A,DT_DOUBLE,ue,1068,-0.042603,0.11801,,0,{NULL},103460,0,ExcitationOn,64,"P-0463,0,CHAN-3",6.166753,Not RatioMetric,B7037_18A,Strain,
P-0463-0-CHAN-4,DT_DOUBLE,none,1068,-0.002562,-0.002502,,0,{NULL},1,0,ExcitationOn,1,"P-0463,0,CHAN-4",0,Not RatioMetric,P-0463-0-CHAN-4,Unknown,
B7060_18A,DT_DOUBLE,ue,1068,-0.088135,0.09201,,0,{NULL},103720,0,ExcitationOn,64,"P-0448,0,CHAN-1",-467.673157,Not RatioMetric,B7060_18A,Strain,
B4524_18A,DT_DOUBLE,ue,1068,-0.09906,0.129486,,0,{NULL},108120,0,ExcitationOn,64,"P-0448,0,CHAN-2",-396.843414,Not RatioMetric,B4524_18A,Strain,
B5410_18A,DT_DOUBLE,ue,1068,-0.133461,0.116875,,0,{NULL},106080,0,ExcitationOn,64,"P-0448,0,CHAN-3",126.666229,Not RatioMetric,B5410_18A,Strain,
B4531_18A,DT_DOUBLE,ue,1068,-0.087769,0.123596,,0,{NULL},108920,0,ExcitationOn,64,"P-0448,0,CHAN-4",-611.888794,Not RatioMetric,B4531_18A,Strain,
B7039_18A,DT_DOUBLE,ue,1068,-0.01709,0.929962,,0,{NULL},102620,0,ExcitationOn,64,"IW4-0626,0,CHAN-1",-167.007233,Not RatioMetric,B7039_18A,Strain,
B7056_18A,DT_DOUBLE,ue,1068,-0.362289,0.628052,,0,{NULL},102920,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",-146.882477,Not RatioMetric,B7056_18A,Strain,
B5406_18A,DT_DOUBLE,ue,1068,-0.208115,0.842491,,0,{NULL},106560,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-101.398888,Not RatioMetric,B5406_18A,Strain,
B5395_18A,DT_DOUBLE,ue,1068,-0.163483,0.817867,,0,{NULL},108400,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-53.499672,Not RatioMetric,B5395_18A,Strain,
B6192_18A,DT_DOUBLE,ue,1068,-0.156677,0.079941,,0,{NULL},104960,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-213.922745,Not RatioMetric,B6192_18A,Strain,
B6190_18A,DT_DOUBLE,ue,1068,-0.140533,0.416187,,0,{NULL},114400,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",50.464787,Not RatioMetric,B6190_18A,Strain,
B7035_18A,DT_DOUBLE,ue,1068,-1.079521,2.795921,,0,{NULL},102560,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-107.096466,Not RatioMetric,B7035_18A,Strain,
B7059_18A,DT_DOUBLE,ue,1068,-0.308327,0.44268,,0,{NULL},104280,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",105.407837,Not RatioMetric,B7059_18A,Strain,
B7046_18A,DT_DOUBLE,ue,1068,-0.178001,0.884731,,0,{NULL},102880,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",34.164738,Not RatioMetric,B7046_18A,Strain,
B7032_18A,DT_DOUBLE,ue,1068,-0.128496,0.224567,,0,{NULL},100720,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-21.936201,Not RatioMetric,B7032_18A,Strain,
B5382_18A,DT_DOUBLE,ue,1068,-0.088806,0.067734,,0,{NULL},104320,0,ExcitationOn,64,"IW4-0625,0,CHAN-3",185.575027,Not RatioMetric,B5382_18A,Strain,
B6191_18A,DT_DOUBLE,ue,1068,-0.116671,0.127201,,0,{NULL},107720,0,ExcitationOn,64,"IW4-0625,0,CHAN-4",9.462549,Not RatioMetric,B6191_18A,Strain,
B6182_18A,DT_DOUBLE,ue,1068,-0.306131,2.791286,,0,{NULL},107160,0,ExcitationOn,64,"IW4-0634,0,CHAN-1",-20.973253,Not RatioMetric,B6182_18A,Strain,
B5401_18A,DT_DOUBLE,ue,1068,-0.322281,2.836761,,0,{NULL},105780,0,ExcitationOn,64,"IW4-0634,0,CHAN-2",140.287659,Not RatioMetric,B5401_18A,Strain,
B7062_18A,DT_DOUBLE,ue,1068,-1.582031,3.523865,,0,{NULL},105000,0,ExcitationOn,64,"IW4-0634,0,CHAN-3",-564.470093,Not RatioMetric,B7062_18A,Strain,
B7029_18A,DT_DOUBLE,ue,1068,-0.385429,1.464401,,0,{NULL},101400,0,ExcitationOn,64,"IW4-0634,0,CHAN-4",98.773293,Not RatioMetric,B7029_18A,Strain,
B7031_18A,DT_DOUBLE,ue,1068,-0.117683,0.461021,,0,{NULL},101760,0,ExcitationOn,64,"IW4-0636,0,CHAN-1",64.913475,Not RatioMetric,B7031_18A,Strain,
B5412_18A,DT_DOUBLE,ue,1068,-0.125916,0.284607,,0,{NULL},106300,0,ExcitationOn,64,"IW4-0636,0,CHAN-2",113.424377,Not RatioMetric,B5412_18A,Strain,
B7042_18A,DT_DOUBLE,ue,1068,-0.113167,0.097614,,0,{NULL},102140,0,ExcitationOn,64,"IW4-0636,0,CHAN-3",-52.786358,Not RatioMetric,B7042_18A,Strain,
B4523_18A,DT_DOUBLE,ue,1068,-0.128967,0.319275,,0,{NULL},111720,0,ExcitationOn,64,"IW4-0636,0,CHAN-4",-588.433411,Not RatioMetric,B4523_18A,Strain,
B6178_18A,DT_DOUBLE,ue,1068,-0.09314,0.084198,,0,{NULL},108440,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-296.388092,Not RatioMetric,B6178_18A,Strain,
B5381_18A,DT_DOUBLE,ue,1068,-0.053444,0.127079,,0,{NULL},106840,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-46.578117,Not RatioMetric,B5381_18A,Strain,
