Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
PonkaConcreteBridge_R32_07_25_2019_11_02_44,PonkaConcretBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 11:02:46.467 AM,C:\STS_UserData\Data\July_2019\25\PonkaConcreteBridge_R32_07_25_2019_11_02_44.tdms,C:\STS_UserData\Data,Ponak Omaha,PonkaConcreteBridge,9:43:14.942 AM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 11:02:44.791,33,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 11:02:44.791,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,913,,,,0,,,,,,,,,,,
B7030_18A,DT_DOUBLE,ue,913,-0.400391,15.099701,,0,{NULL},103720,0,ExcitationOn,64,"P-0463,0,CHAN-1",-133.836777,Not RatioMetric,B7030_18A,Strain,
B4520_18A,DT_DOUBLE,ue,913,-0.566895,14.311096,,0,{NULL},107760,0,ExcitationOn,64,"P-0463,0,CHAN-2",-581.974731,Not RatioMetric,B4520_18A,Strain,
B7037_18A,DT_DOUBLE,ue,913,-0.538053,11.048176,,0,{NULL},103460,0,ExcitationOn,64,"P-0463,0,CHAN-3",3.485492,Not RatioMetric,B7037_18A,Strain,
P-0463-0-CHAN-4,DT_DOUBLE,none,913,-0.002565,-0.002507,,0,{NULL},1,0,ExcitationOn,1,"P-0463,0,CHAN-4",0,Not RatioMetric,P-0463-0-CHAN-4,Unknown,
B7060_18A,DT_DOUBLE,ue,913,-0.198151,7.104889,,0,{NULL},103720,0,ExcitationOn,64,"P-0448,0,CHAN-1",-469.67807,Not RatioMetric,B7060_18A,Strain,
B4524_18A,DT_DOUBLE,ue,913,-0.190125,2.602325,,0,{NULL},108120,0,ExcitationOn,64,"P-0448,0,CHAN-2",-398.77359,Not RatioMetric,B4524_18A,Strain,
B5410_18A,DT_DOUBLE,ue,913,-0.269684,6.919464,,0,{NULL},106080,0,ExcitationOn,64,"P-0448,0,CHAN-3",124.633759,Not RatioMetric,B5410_18A,Strain,
B4531_18A,DT_DOUBLE,ue,913,-1.240112,14.923889,,0,{NULL},108920,0,ExcitationOn,64,"P-0448,0,CHAN-4",-614.088074,Not RatioMetric,B4531_18A,Strain,
B7039_18A,DT_DOUBLE,ue,913,-0.292786,14.5289,,0,{NULL},102620,0,ExcitationOn,64,"IW4-0626,0,CHAN-1",-180.052002,Not RatioMetric,B7039_18A,Strain,
B7056_18A,DT_DOUBLE,ue,913,-0.244507,15.230835,,0,{NULL},102920,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",-148.563293,Not RatioMetric,B7056_18A,Strain,
B5406_18A,DT_DOUBLE,ue,913,-0.218071,22.319649,,0,{NULL},106560,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-103.022636,Not RatioMetric,B5406_18A,Strain,
B5395_18A,DT_DOUBLE,ue,913,-0.232399,23.220119,,0,{NULL},108400,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-55.133713,Not RatioMetric,B5395_18A,Strain,
B6192_18A,DT_DOUBLE,ue,913,-6.90535,0.133469,,0,{NULL},104960,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-215.26709,Not RatioMetric,B6192_18A,Strain,
B6190_18A,DT_DOUBLE,ue,913,-0.195324,18.862457,,0,{NULL},114400,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",48.985573,Not RatioMetric,B6190_18A,Strain,
B7035_18A,DT_DOUBLE,ue,913,-0.649071,9.502342,,0,{NULL},102560,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-107.768913,Not RatioMetric,B7035_18A,Strain,
B7059_18A,DT_DOUBLE,ue,913,-0.233818,24.064934,,0,{NULL},104280,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",103.821487,Not RatioMetric,B7059_18A,Strain,
B7046_18A,DT_DOUBLE,ue,913,-0.663677,11.675682,,0,{NULL},102880,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",33.491623,Not RatioMetric,B7046_18A,Strain,
B7032_18A,DT_DOUBLE,ue,913,-0.256462,4.152672,,0,{NULL},100720,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-22.408562,Not RatioMetric,B7032_18A,Strain,
B5382_18A,DT_DOUBLE,ue,913,-0.973389,0.59198,,0,{NULL},104320,0,ExcitationOn,64,"IW4-0625,0,CHAN-3",184.597198,Not RatioMetric,B5382_18A,Strain,
B6191_18A,DT_DOUBLE,ue,913,-0.129424,2.790687,,0,{NULL},107720,0,ExcitationOn,64,"IW4-0625,0,CHAN-4",8.746227,Not RatioMetric,B6191_18A,Strain,
B6182_18A,DT_DOUBLE,ue,913,-1.239624,9.771579,,0,{NULL},107160,0,ExcitationOn,64,"IW4-0634,0,CHAN-1",-21.608086,Not RatioMetric,B6182_18A,Strain,
B5401_18A,DT_DOUBLE,ue,913,-0.110641,10.617859,,0,{NULL},105780,0,ExcitationOn,64,"IW4-0634,0,CHAN-2",138.905914,Not RatioMetric,B5401_18A,Strain,
B7062_18A,DT_DOUBLE,ue,913,-0.343567,5.772339,,0,{NULL},105000,0,ExcitationOn,64,"IW4-0634,0,CHAN-3",-565.421936,Not RatioMetric,B7062_18A,Strain,
B7029_18A,DT_DOUBLE,ue,913,-0.369255,2.573944,,0,{NULL},101400,0,ExcitationOn,64,"IW4-0634,0,CHAN-4",97.782448,Not RatioMetric,B7029_18A,Strain,
B7031_18A,DT_DOUBLE,ue,913,-0.262123,16.381062,,0,{NULL},101760,0,ExcitationOn,64,"IW4-0636,0,CHAN-1",63.280979,Not RatioMetric,B7031_18A,Strain,
