Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
WaterLoo steelBridge_R31_07_25_2019_15_04_08,WaterLooSteelBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 03:04:10.234 PM,C:\STS_UserData\Data\July_2019\25\WaterLoo steelBridge_R31_07_25_2019_15_04_08.tdms,C:\STS_UserData\Data,WaterLoo,WaterLoo steelBridge,1:14:48.841 PM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 15:04:08.403,41,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 15:04:08.403,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,961,,,,0,,,,,,,,,,,
B5408_18A,DT_DOUBLE,ue,961,-1.756439,105.08374,,0,{NULL},106520,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-386.459259,Not RatioMetric,B5408_18A,Strain,
B7057_18A,DT_DOUBLE,ue,961,-1.756035,150.072876,,0,{NULL},102960,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-86.247879,Not RatioMetric,B7057_18A,Strain,
B6181_18A,DT_DOUBLE,ue,961,-9.498566,64.12027,,0,{NULL},112800,0,ExcitationOn,64,"IW4-0627,0,CHAN-3",-162.444153,Not RatioMetric,B6181_18A,Strain,
B5397_18A,DT_DOUBLE,ue,961,-3.774521,71.618347,,0,{NULL},104080,0,ExcitationOn,64,"IW4-0627,0,CHAN-4",-219.849503,Not RatioMetric,B5397_18A,Strain,
B7036_18A,DT_DOUBLE,ue,961,-2.57015,28.858948,,0,{NULL},101400,0,ExcitationOn,64,"P-0448,0,CHAN-1",30.210171,Not RatioMetric,B7036_18A,Strain,
B7048_18A,DT_DOUBLE,ue,961,-1.128143,48.341583,,0,{NULL},103240,0,ExcitationOn,64,"P-0448,0,CHAN-2",452.246918,Not RatioMetric,B7048_18A,Strain,
B4546_18A,DT_DOUBLE,ue,961,-1.78241,15.943481,,0,{NULL},105460,0,ExcitationOn,64,"P-0448,0,CHAN-3",606.26947,Not RatioMetric,B4546_18A,Strain,
B7040_18A,DT_DOUBLE,ue,961,-1.555893,25.841816,,0,{NULL},102680,0,ExcitationOn,64,"P-0448,0,CHAN-4",-80.479324,Not RatioMetric,B7040_18A,Strain,
B7050_18A,DT_DOUBLE,ue,961,-1.916397,106.151184,,0,{NULL},101920,0,ExcitationOn,64,"IW4-0629,0,CHAN-1",-68.422516,Not RatioMetric,B7050_18A,Strain,
B7052_18A,DT_DOUBLE,ue,961,-2.213326,59.970589,,0,{NULL},102020,0,ExcitationOn,64,"IW4-0629,0,CHAN-2",21.573645,Not RatioMetric,B7052_18A,Strain,
B7038_18A,DT_DOUBLE,ue,961,-5.533432,55.084427,,0,{NULL},104360,0,ExcitationOn,64,"IW4-0629,0,CHAN-3",105.337906,Not RatioMetric,B7038_18A,Strain,
B7049_18A,DT_DOUBLE,ue,961,-1.870486,116.501595,,0,{NULL},103680,0,ExcitationOn,64,"IW4-0629,0,CHAN-4",7.151732,Not RatioMetric,B7049_18A,Strain,
