Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
WaterLoo steelBridge_R29_07_25_2019_15_01_06,WaterLooSteelBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 03:01:08.135 PM,C:\STS_UserData\Data\July_2019\25\WaterLoo steelBridge_R29_07_25_2019_15_01_06.tdms,C:\STS_UserData\Data,WaterLoo,WaterLoo steelBridge,1:14:48.841 PM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 15:01:06.333,41,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 15:01:06.333,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,1117,,,,0,,,,,,,,,,,
B5408_18A,DT_DOUBLE,ue,1117,-1.800751,101.165314,,0,{NULL},106520,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-386.577789,Not RatioMetric,B5408_18A,Strain,
B7057_18A,DT_DOUBLE,ue,1117,-1.865112,143.840912,,0,{NULL},102960,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-86.455101,Not RatioMetric,B7057_18A,Strain,
B6181_18A,DT_DOUBLE,ue,1117,-8.436935,65.977036,,0,{NULL},112800,0,ExcitationOn,64,"IW4-0627,0,CHAN-3",-163.828644,Not RatioMetric,B6181_18A,Strain,
B5397_18A,DT_DOUBLE,ue,1117,-4.722168,69.734711,,0,{NULL},104080,0,ExcitationOn,64,"IW4-0627,0,CHAN-4",-218.258591,Not RatioMetric,B5397_18A,Strain,
B7036_18A,DT_DOUBLE,ue,1117,-0.886465,28.157537,,0,{NULL},101400,0,ExcitationOn,64,"P-0448,0,CHAN-1",30.492304,Not RatioMetric,B7036_18A,Strain,
B7048_18A,DT_DOUBLE,ue,1117,-1.219727,47.146606,,0,{NULL},103240,0,ExcitationOn,64,"P-0448,0,CHAN-2",453.354095,Not RatioMetric,B7048_18A,Strain,
B4546_18A,DT_DOUBLE,ue,1117,-0.845276,17.084473,,0,{NULL},105460,0,ExcitationOn,64,"P-0448,0,CHAN-3",605.586182,Not RatioMetric,B4546_18A,Strain,
B7040_18A,DT_DOUBLE,ue,1117,-1.645882,26.077385,,0,{NULL},102680,0,ExcitationOn,64,"P-0448,0,CHAN-4",-80.598274,Not RatioMetric,B7040_18A,Strain,
B7050_18A,DT_DOUBLE,ue,1117,-2.056412,102.952377,,0,{NULL},101920,0,ExcitationOn,64,"IW4-0629,0,CHAN-1",-67.96508,Not RatioMetric,B7050_18A,Strain,
B7052_18A,DT_DOUBLE,ue,1117,-0.917038,59.992718,,0,{NULL},102020,0,ExcitationOn,64,"IW4-0629,0,CHAN-2",20.405499,Not RatioMetric,B7052_18A,Strain,
B7038_18A,DT_DOUBLE,ue,1117,-5.898636,52.848045,,0,{NULL},104360,0,ExcitationOn,64,"IW4-0629,0,CHAN-3",106.506981,Not RatioMetric,B7038_18A,Strain,
B7049_18A,DT_DOUBLE,ue,1117,-2.022995,112.373726,,0,{NULL},103680,0,ExcitationOn,64,"IW4-0629,0,CHAN-4",7.444158,Not RatioMetric,B7049_18A,Strain,
B7033_18A,DT_DOUBLE,ue,1117,-0.358948,5.05307,,0,{NULL},104120,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-282.538666,Not RatioMetric,B7033_18A,Strain,
