Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
PonkaConcreteBridge_R26_07_25_2019_10_51_57,PonkaConcretBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 10:51:59.534 AM,C:\STS_UserData\Data\July_2019\25\PonkaConcreteBridge_R26_07_25_2019_10_51_57.tdms,C:\STS_UserData\Data,Ponak Omaha,PonkaConcreteBridge,9:43:14.942 AM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 10:51:57.854,33,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 10:51:57.854,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,1220,,,,0,,,,,,,,,,,
B7030_18A,DT_DOUBLE,ue,1220,-0.469528,11.594704,,0,{NULL},103720,0,ExcitationOn,64,"P-0463,0,CHAN-1",-135.120117,Not RatioMetric,B7030_18A,Strain,
B4520_18A,DT_DOUBLE,ue,1220,-0.181335,4.645569,,0,{NULL},107760,0,ExcitationOn,64,"P-0463,0,CHAN-2",-583.310608,Not RatioMetric,B4520_18A,Strain,
B7037_18A,DT_DOUBLE,ue,1220,-0.085627,3.183038,,0,{NULL},103460,0,ExcitationOn,64,"P-0463,0,CHAN-3",1.688083,Not RatioMetric,B7037_18A,Strain,
P-0463-0-CHAN-4,DT_DOUBLE,none,1220,-0.002558,-0.002489,,0,{NULL},1,0,ExcitationOn,1,"P-0463,0,CHAN-4",0,Not RatioMetric,P-0463-0-CHAN-4,Unknown,
B7060_18A,DT_DOUBLE,ue,1220,-1.715424,17.408569,,0,{NULL},103720,0,ExcitationOn,64,"P-0448,0,CHAN-1",-471.231537,Not RatioMetric,B7060_18A,Strain,
B4524_18A,DT_DOUBLE,ue,1220,-0.291229,7.867828,,0,{NULL},108120,0,ExcitationOn,64,"P-0448,0,CHAN-2",-400.347717,Not RatioMetric,B4524_18A,Strain,
B5410_18A,DT_DOUBLE,ue,1220,-0.458115,15.598282,,0,{NULL},106080,0,ExcitationOn,64,"P-0448,0,CHAN-3",123.18811,Not RatioMetric,B5410_18A,Strain,
B4531_18A,DT_DOUBLE,ue,1220,-0.815674,17.577576,,0,{NULL},108920,0,ExcitationOn,64,"P-0448,0,CHAN-4",-615.509888,Not RatioMetric,B4531_18A,Strain,
B7039_18A,DT_DOUBLE,ue,1220,-0.041702,9.689468,,0,{NULL},102620,0,ExcitationOn,64,"IW4-0626,0,CHAN-1",-220.072922,Not RatioMetric,B7039_18A,Strain,
B7056_18A,DT_DOUBLE,ue,1220,-0.230743,9.869202,,0,{NULL},102920,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",-149.285309,Not RatioMetric,B7056_18A,Strain,
B5406_18A,DT_DOUBLE,ue,1220,-0.139412,12.139847,,0,{NULL},106560,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-103.771126,Not RatioMetric,B5406_18A,Strain,
B5395_18A,DT_DOUBLE,ue,1220,-0.167805,12.890373,,0,{NULL},108400,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-56.004368,Not RatioMetric,B5395_18A,Strain,
B6192_18A,DT_DOUBLE,ue,1220,-6.566742,0.168564,,0,{NULL},104960,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-216.733002,Not RatioMetric,B6192_18A,Strain,
B6190_18A,DT_DOUBLE,ue,1220,-0.238148,21.328228,,0,{NULL},114400,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",48.343624,Not RatioMetric,B6190_18A,Strain,
B7035_18A,DT_DOUBLE,ue,1220,-0.17131,10.105927,,0,{NULL},102560,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-108.739105,Not RatioMetric,B7035_18A,Strain,
B7059_18A,DT_DOUBLE,ue,1220,-0.271782,18.865829,,0,{NULL},104280,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",102.878609,Not RatioMetric,B7059_18A,Strain,
B7046_18A,DT_DOUBLE,ue,1220,-0.78097,11.199684,,0,{NULL},102880,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",32.279892,Not RatioMetric,B7046_18A,Strain,
B7032_18A,DT_DOUBLE,ue,1220,-0.178732,11.018259,,0,{NULL},100720,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-23.597788,Not RatioMetric,B7032_18A,Strain,
B5382_18A,DT_DOUBLE,ue,1220,-0.655228,3.769714,,0,{NULL},104320,0,ExcitationOn,64,"IW4-0625,0,CHAN-3",183.501282,Not RatioMetric,B5382_18A,Strain,
B6191_18A,DT_DOUBLE,ue,1220,-0.807408,10.693941,,0,{NULL},107720,0,ExcitationOn,64,"IW4-0625,0,CHAN-4",7.197611,Not RatioMetric,B6191_18A,Strain,
B6182_18A,DT_DOUBLE,ue,1220,-2.539352,1.412479,,0,{NULL},107160,0,ExcitationOn,64,"IW4-0634,0,CHAN-1",-22.720976,Not RatioMetric,B6182_18A,Strain,
B5401_18A,DT_DOUBLE,ue,1220,-0.11731,2.892975,,0,{NULL},105780,0,ExcitationOn,64,"IW4-0634,0,CHAN-2",138.037506,Not RatioMetric,B5401_18A,Strain,
B7062_18A,DT_DOUBLE,ue,1220,-0.104919,2.60376,,0,{NULL},105000,0,ExcitationOn,64,"IW4-0634,0,CHAN-3",-566.204041,Not RatioMetric,B7062_18A,Strain,
B7029_18A,DT_DOUBLE,ue,1220,-0.098686,1.386703,,0,{NULL},101400,0,ExcitationOn,64,"IW4-0634,0,CHAN-4",96.772179,Not RatioMetric,B7029_18A,Strain,
B7031_18A,DT_DOUBLE,ue,1220,-0.231247,22.436718,,0,{NULL},101760,0,ExcitationOn,64,"IW4-0636,0,CHAN-1",62.151524,Not RatioMetric,B7031_18A,Strain,
B5412_18A,DT_DOUBLE,ue,1220,-0.22863,19.413795,,0,{NULL},106300,0,ExcitationOn,64,"IW4-0636,0,CHAN-2",109.375206,Not RatioMetric,B5412_18A,Strain,
B7042_18A,DT_DOUBLE,ue,1220,-9.047035,0.150368,,0,{NULL},102140,0,ExcitationOn,64,"IW4-0636,0,CHAN-3",-56.082771,Not RatioMetric,B7042_18A,Strain,
B4523_18A,DT_DOUBLE,ue,1220,-0.310913,18.65448,,0,{NULL},111720,0,ExcitationOn,64,"IW4-0636,0,CHAN-4",-590.94989,Not RatioMetric,B4523_18A,Strain,
B6178_18A,DT_DOUBLE,ue,1220,-0.095154,2.775726,,0,{NULL},108440,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-300.129547,Not RatioMetric,B6178_18A,Strain,
B5381_18A,DT_DOUBLE,ue,1220,-0.067455,3.246326,,0,{NULL},106840,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-50.498985,Not RatioMetric,B5381_18A,Strain,
IW4-0627-0-CHAN-3,DT_DOUBLE,none,1220,-0.003097,-0.003044,,0,{NULL},1,0,ExcitationOn,1,"IW4-0627,0,CHAN-3",0,Not RatioMetric,IW4-0627-0-CHAN-3,Unknown,
IW4-0627-0-CHAN-4,DT_DOUBLE,none,1220,-0.002371,-0.002318,,0,{NULL},1,0,ExcitationOn,1,"IW4-0627,0,CHAN-4",0,Not RatioMetric,IW4-0627-0-CHAN-4,Unknown,
