Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
WaterLoo steelBridge_R36_07_25_2019_15_11_08,WaterLooSteelBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 03:11:10.006 PM,C:\STS_UserData\Data\July_2019\25\WaterLoo steelBridge_R36_07_25_2019_15_11_08.tdms,C:\STS_UserData\Data,WaterLoo,WaterLoo steelBridge,1:14:48.841 PM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 15:11:08.179,41,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 15:11:08.179,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,1377,,,,0,,,,,,,,,,,
B5408_18A,DT_DOUBLE,ue,1377,-1.721924,71.912567,,0,{NULL},106520,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-387.386261,Not RatioMetric,B5408_18A,Strain,
B7057_18A,DT_DOUBLE,ue,1377,-1.64711,49.310467,,0,{NULL},102960,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-86.783813,Not RatioMetric,B7057_18A,Strain,
B6181_18A,DT_DOUBLE,ue,1377,-3.764648,15.970825,,0,{NULL},112800,0,ExcitationOn,64,"IW4-0627,0,CHAN-3",-163.582062,Not RatioMetric,B6181_18A,Strain,
B5397_18A,DT_DOUBLE,ue,1377,-2.041702,26.638046,,0,{NULL},104080,0,ExcitationOn,64,"IW4-0627,0,CHAN-4",-219.567673,Not RatioMetric,B5397_18A,Strain,
B7036_18A,DT_DOUBLE,ue,1377,-4.114725,66.527679,,0,{NULL},101400,0,ExcitationOn,64,"P-0448,0,CHAN-1",29.838047,Not RatioMetric,B7036_18A,Strain,
B7048_18A,DT_DOUBLE,ue,1377,-1.763397,104.420624,,0,{NULL},103240,0,ExcitationOn,64,"P-0448,0,CHAN-2",451.860443,Not RatioMetric,B7048_18A,Strain,
B4546_18A,DT_DOUBLE,ue,1377,-2.761719,45.549927,,0,{NULL},105460,0,ExcitationOn,64,"P-0448,0,CHAN-3",604.677551,Not RatioMetric,B4546_18A,Strain,
B7040_18A,DT_DOUBLE,ue,1377,-2.10849,61.153816,,0,{NULL},102680,0,ExcitationOn,64,"P-0448,0,CHAN-4",-80.474586,Not RatioMetric,B7040_18A,Strain,
B7050_18A,DT_DOUBLE,ue,1377,-2.545181,125.566841,,0,{NULL},101920,0,ExcitationOn,64,"IW4-0629,0,CHAN-1",-68.592094,Not RatioMetric,B7050_18A,Strain,
B7052_18A,DT_DOUBLE,ue,1377,-4.034145,67.432816,,0,{NULL},102020,0,ExcitationOn,64,"IW4-0629,0,CHAN-2",21.714113,Not RatioMetric,B7052_18A,Strain,
B7038_18A,DT_DOUBLE,ue,1377,-3.316048,71.476059,,0,{NULL},104360,0,ExcitationOn,64,"IW4-0629,0,CHAN-3",104.505447,Not RatioMetric,B7038_18A,Strain,
B7049_18A,DT_DOUBLE,ue,1377,-2.031577,120.155075,,0,{NULL},103680,0,ExcitationOn,64,"IW4-0629,0,CHAN-4",6.87098,Not RatioMetric,B7049_18A,Strain,
B7033_18A,DT_DOUBLE,ue,1377,-1.740326,16.298401,,0,{NULL},104120,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-284.421173,Not RatioMetric,B7033_18A,Strain,
B7034_18A,DT_DOUBLE,ue,1377,-0.57135,0.896057,,0,{NULL},101660,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",-597.595459,Not RatioMetric,B7034_18A,Strain,
B7053_18A,DT_DOUBLE,ue,1377,-1.536499,23.771683,,0,{NULL},102120,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-188.367065,Not RatioMetric,B7053_18A,Strain,
