Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
PonkaConcreteBridge_R30_07_25_2019_10_59_26,PonkaConcretBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 10:59:27.946 AM,C:\STS_UserData\Data\July_2019\25\PonkaConcreteBridge_R30_07_25_2019_10_59_26.tdms,C:\STS_UserData\Data,Ponak Omaha,PonkaConcreteBridge,9:43:14.942 AM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 10:59:26.255,33,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 10:59:26.255,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,1588,,,,0,,,,,,,,,,,
B7030_18A,DT_DOUBLE,ue,1588,-0.565399,14.062523,,0,{NULL},103720,0,ExcitationOn,64,"P-0463,0,CHAN-1",-132.716064,Not RatioMetric,B7030_18A,Strain,
B4520_18A,DT_DOUBLE,ue,1588,-0.948364,14.197876,,0,{NULL},107760,0,ExcitationOn,64,"P-0463,0,CHAN-2",-580.931641,Not RatioMetric,B4520_18A,Strain,
B7037_18A,DT_DOUBLE,ue,1588,-0.64571,10.39002,,0,{NULL},103460,0,ExcitationOn,64,"P-0463,0,CHAN-3",4.375373,Not RatioMetric,B7037_18A,Strain,
P-0463-0-CHAN-4,DT_DOUBLE,none,1588,-0.002569,-0.002508,,0,{NULL},1,0,ExcitationOn,1,"P-0463,0,CHAN-4",0,Not RatioMetric,P-0463-0-CHAN-4,Unknown,
B7060_18A,DT_DOUBLE,ue,1588,-0.310577,7.379761,,0,{NULL},103720,0,ExcitationOn,64,"P-0448,0,CHAN-1",-468.830475,Not RatioMetric,B7060_18A,Strain,
B4524_18A,DT_DOUBLE,ue,1588,-0.312469,2.562988,,0,{NULL},108120,0,ExcitationOn,64,"P-0448,0,CHAN-2",-398.129028,Not RatioMetric,B4524_18A,Strain,
B5410_18A,DT_DOUBLE,ue,1588,-0.454536,7.392517,,0,{NULL},106080,0,ExcitationOn,64,"P-0448,0,CHAN-3",125.614883,Not RatioMetric,B5410_18A,Strain,
B4531_18A,DT_DOUBLE,ue,1588,-1.470337,14.648621,,0,{NULL},108920,0,ExcitationOn,64,"P-0448,0,CHAN-4",-613.051208,Not RatioMetric,B4531_18A,Strain,
B7039_18A,DT_DOUBLE,ue,1588,-0.125153,14.135101,,0,{NULL},102620,0,ExcitationOn,64,"IW4-0626,0,CHAN-1",-190.392197,Not RatioMetric,B7039_18A,Strain,
B7056_18A,DT_DOUBLE,ue,1588,-0.265991,14.587799,,0,{NULL},102920,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",-147.981323,Not RatioMetric,B7056_18A,Strain,
B5406_18A,DT_DOUBLE,ue,1588,-0.289276,21.091026,,0,{NULL},106560,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-102.472633,Not RatioMetric,B5406_18A,Strain,
B5395_18A,DT_DOUBLE,ue,1588,-0.270519,22.56146,,0,{NULL},108400,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-54.471214,Not RatioMetric,B5395_18A,Strain,
B6192_18A,DT_DOUBLE,ue,1588,-7.398636,0.034119,,0,{NULL},104960,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-214.846893,Not RatioMetric,B6192_18A,Strain,
B6190_18A,DT_DOUBLE,ue,1588,-0.26403,19.18602,,0,{NULL},114400,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",49.753883,Not RatioMetric,B6190_18A,Strain,
B7035_18A,DT_DOUBLE,ue,1588,-0.755341,9.736061,,0,{NULL},102560,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-107.395241,Not RatioMetric,B7035_18A,Strain,
B7059_18A,DT_DOUBLE,ue,1588,-0.29171,23.745224,,0,{NULL},104280,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",104.46077,Not RatioMetric,B7059_18A,Strain,
B7046_18A,DT_DOUBLE,ue,1588,-0.609383,11.951279,,0,{NULL},102880,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",33.77779,Not RatioMetric,B7046_18A,Strain,
B7032_18A,DT_DOUBLE,ue,1588,-0.20734,4.648771,,0,{NULL},100720,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-22.218742,Not RatioMetric,B7032_18A,Strain,
B5382_18A,DT_DOUBLE,ue,1588,-1.052429,0.674408,,0,{NULL},104320,0,ExcitationOn,64,"IW4-0625,0,CHAN-3",185.060806,Not RatioMetric,B5382_18A,Strain,
B6191_18A,DT_DOUBLE,ue,1588,-0.102604,3.016922,,0,{NULL},107720,0,ExcitationOn,64,"IW4-0625,0,CHAN-4",8.767673,Not RatioMetric,B6191_18A,Strain,
B6182_18A,DT_DOUBLE,ue,1588,-1.10317,9.043492,,0,{NULL},107160,0,ExcitationOn,64,"IW4-0634,0,CHAN-1",-21.288853,Not RatioMetric,B6182_18A,Strain,
B5401_18A,DT_DOUBLE,ue,1588,-0.143005,10.20546,,0,{NULL},105780,0,ExcitationOn,64,"IW4-0634,0,CHAN-2",139.337067,Not RatioMetric,B5401_18A,Strain,
B7062_18A,DT_DOUBLE,ue,1588,-0.427612,5.370544,,0,{NULL},105000,0,ExcitationOn,64,"IW4-0634,0,CHAN-3",-564.935791,Not RatioMetric,B7062_18A,Strain,
B7029_18A,DT_DOUBLE,ue,1588,-0.378769,2.46492,,0,{NULL},101400,0,ExcitationOn,64,"IW4-0634,0,CHAN-4",98.309868,Not RatioMetric,B7029_18A,Strain,
B7031_18A,DT_DOUBLE,ue,1588,-0.290516,16.269821,,0,{NULL},101760,0,ExcitationOn,64,"IW4-0636,0,CHAN-1",64.017746,Not RatioMetric,B7031_18A,Strain,
B5412_18A,DT_DOUBLE,ue,1588,-0.265617,13.663406,,0,{NULL},106300,0,ExcitationOn,64,"IW4-0636,0,CHAN-2",111.948402,Not RatioMetric,B5412_18A,Strain,
B7042_18A,DT_DOUBLE,ue,1588,-5.590469,0.069378,,0,{NULL},102140,0,ExcitationOn,64,"IW4-0636,0,CHAN-3",-53.716885,Not RatioMetric,B7042_18A,Strain,
B4523_18A,DT_DOUBLE,ue,1588,-0.260559,12.69104,,0,{NULL},111720,0,ExcitationOn,64,"IW4-0636,0,CHAN-4",-589.166565,Not RatioMetric,B4523_18A,Strain,
B6178_18A,DT_DOUBLE,ue,1588,-0.324921,6.271423,,0,{NULL},108440,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-298.083923,Not RatioMetric,B6178_18A,Strain,
B5381_18A,DT_DOUBLE,ue,1588,-0.297684,5.481556,,0,{NULL},106840,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-48.397892,Not RatioMetric,B5381_18A,Strain,
IW4-0627-0-CHAN-3,DT_DOUBLE,none,1588,-0.003092,-0.003035,,0,{NULL},1,0,ExcitationOn,1,"IW4-0627,0,CHAN-3",0,Not RatioMetric,IW4-0627-0-CHAN-3,Unknown,
IW4-0627-0-CHAN-4,DT_DOUBLE,none,1588,-0.002365,-0.002313,,0,{NULL},1,0,ExcitationOn,1,"IW4-0627,0,CHAN-4",0,Not RatioMetric,IW4-0627-0-CHAN-4,Unknown,
