Root Name,Title,Author,Date/Time,Groups,Description,ActualStartTime,DATAFILENAME,DATAFILEPATH,LOCATION,PROJECTNAME,PROJECTSTARTDATE,SampleRate_s_s_,TDMS_FileType,TestDuration_s_,,,,
WaterLoo steelBridge_R7_07_25_2019_14_27_44,WaterLooSteelBridge,Dr Linzell Team,,1,Short description of what the test is all about.,07/25/2019 02:27:46.176 PM,C:\STS_UserData\Data\July_2019\25\WaterLoo steelBridge_R7_07_25_2019_14_27_44.tdms,C:\STS_UserData\Data,WaterLoo,WaterLoo steelBridge,1:14:48.841 PM7/25/2019,100,LiveloadData,1200,,,,
,,,,,,,,,,,,,,,,,,
Group,Channels,Description,GroupName,SampleRate_s_s_,,,,,,,,,,,,,,
Sensors_Started @ 14:27:44.359,41,,Sensors,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Sensors_Started @ 14:27:44.359,,,,,,,,,,,,,,,,,,
Channel,Datatype,Unit,Length,Minimum,Maximum,Description,NI_ArrayColumn,Attributes,CalFactor,CalOffset,ExcitationMode,Gain,Location,Offset,RatioMetric_,SensorName,Type,Start Index
Time,DT_DOUBLE,s,1897,,,,0,,,,,,,,,,,
B5408_18A,DT_DOUBLE,ue,1897,-1.703033,106.927124,,0,{NULL},106520,0,ExcitationOn,64,"IW4-0627,0,CHAN-1",-384.973877,Not RatioMetric,B5408_18A,Strain,
B7057_18A,DT_DOUBLE,ue,1897,-1.659767,137.205612,,0,{NULL},102960,0,ExcitationOn,64,"IW4-0627,0,CHAN-2",-85.693291,Not RatioMetric,B7057_18A,Strain,
B6181_18A,DT_DOUBLE,ue,1897,-8.485977,61.931,,0,{NULL},112800,0,ExcitationOn,64,"IW4-0627,0,CHAN-3",-162.656281,Not RatioMetric,B6181_18A,Strain,
B5397_18A,DT_DOUBLE,ue,1897,-4.86705,75.72847,,0,{NULL},104080,0,ExcitationOn,64,"IW4-0627,0,CHAN-4",-217.873871,Not RatioMetric,B5397_18A,Strain,
B7036_18A,DT_DOUBLE,ue,1897,-2.043041,28.930841,,0,{NULL},101400,0,ExcitationOn,64,"P-0448,0,CHAN-1",30.58032,Not RatioMetric,B7036_18A,Strain,
B7048_18A,DT_DOUBLE,ue,1897,-1.129395,50.527557,,0,{NULL},103240,0,ExcitationOn,64,"P-0448,0,CHAN-2",454.458618,Not RatioMetric,B7048_18A,Strain,
B4546_18A,DT_DOUBLE,ue,1897,-0.818542,16.777283,,0,{NULL},105460,0,ExcitationOn,64,"P-0448,0,CHAN-3",605.511963,Not RatioMetric,B4546_18A,Strain,
B7040_18A,DT_DOUBLE,ue,1897,-1.496887,28.962025,,0,{NULL},102680,0,ExcitationOn,64,"P-0448,0,CHAN-4",-79.60054,Not RatioMetric,B7040_18A,Strain,
B7050_18A,DT_DOUBLE,ue,1897,-1.986618,109.561783,,0,{NULL},101920,0,ExcitationOn,64,"IW4-0629,0,CHAN-1",-66.485039,Not RatioMetric,B7050_18A,Strain,
B7052_18A,DT_DOUBLE,ue,1897,-1.981531,64.51207,,0,{NULL},102020,0,ExcitationOn,64,"IW4-0629,0,CHAN-2",19.076397,Not RatioMetric,B7052_18A,Strain,
B7038_18A,DT_DOUBLE,ue,1897,-5.59166,60.56221,,0,{NULL},104360,0,ExcitationOn,64,"IW4-0629,0,CHAN-3",106.09906,Not RatioMetric,B7038_18A,Strain,
B7049_18A,DT_DOUBLE,ue,1897,-1.937755,118.582169,,0,{NULL},103680,0,ExcitationOn,64,"IW4-0629,0,CHAN-4",8.658672,Not RatioMetric,B7049_18A,Strain,
B7033_18A,DT_DOUBLE,ue,1897,-1.47876,5.308319,,0,{NULL},104120,0,ExcitationOn,64,"IW4-0623,0,CHAN-1",-280.964142,Not RatioMetric,B7033_18A,Strain,
B7034_18A,DT_DOUBLE,ue,1897,-0.562927,0.371399,,0,{NULL},101660,0,ExcitationOn,64,"IW4-0623,0,CHAN-2",-596.19397,Not RatioMetric,B7034_18A,Strain,
B7053_18A,DT_DOUBLE,ue,1897,-0.965576,5.02565,,0,{NULL},102120,0,ExcitationOn,64,"IW4-0623,0,CHAN-3",-186.273087,Not RatioMetric,B7053_18A,Strain,
B7041_18A,DT_DOUBLE,ue,1897,-0.799316,3.197784,,0,{NULL},101380,0,ExcitationOn,64,"IW4-0623,0,CHAN-4",-398.951416,Not RatioMetric,B7041_18A,Strain,
A2149,DT_DOUBLE,g,1897,-0.000361,0.000507,,0,{NULL},2.5188,0,ExcitationOn,1,"IW4-0626,0,CHAN-1",-0.008422,Not RatioMetric,A2149,Accelerometer,
B7044_18A,DT_DOUBLE,ue,1897,-2.770752,67.387207,,0,{NULL},103120,0,ExcitationOn,64,"IW4-0626,0,CHAN-2",314.901581,Not RatioMetric,B7044_18A,Strain,
B7058_18A,DT_DOUBLE,ue,1897,-1.78064,113.24614,,0,{NULL},103240,0,ExcitationOn,64,"IW4-0626,0,CHAN-3",-309.594269,Not RatioMetric,B7058_18A,Strain,
B7047_18A,DT_DOUBLE,ue,1897,-3.484497,74.003525,,0,{NULL},103120,0,ExcitationOn,64,"IW4-0626,0,CHAN-4",-125.871964,Not RatioMetric,B7047_18A,Strain,
B4541_18A,DT_DOUBLE,ue,1897,-2.109314,14.893005,,0,{NULL},108040,0,ExcitationOn,64,"IW4-0625,0,CHAN-1",518.962952,Not RatioMetric,B4541_18A,Strain,
B4526_18A,DT_DOUBLE,ue,1897,-2.065918,7.696533,,0,{NULL},104860,0,ExcitationOn,64,"IW4-0625,0,CHAN-2",-1597.621338,Not RatioMetric,B4526_18A,Strain,
B7061_18A,DT_DOUBLE,ue,1897,-1.190544,16.844185,,0,{NULL},103540,0,ExcitationOn,64,"IW4-0625,0,CHAN-3",-118.335121,Not RatioMetric,B7061_18A,Strain,
B6876_18B,DT_DOUBLE,ue,1897,-1.959686,2.984619,,0,{NULL},104100,0,ExcitationOn,64,"IW4-0625,0,CHAN-4",-248.184952,Not RatioMetric,B6876_18B,Strain,
IW4-0624-0-CHAN-1,DT_DOUBLE,none,1897,-0.001401,-0.001341,,0,{NULL},1,0,ExcitationOn,1,"IW4-0624,0,CHAN-1",0,Not RatioMetric,IW4-0624-0-CHAN-1,Unknown,
